image_id, xmin, ymin, xmax, ymax, class_id
VID193_A5_4_00d16h00m.tif, 432.7574, 1030.7574, 441.2426, 1039.2426, 0
VID193_A5_4_00d16h00m.tif, 534.7574, 1029.7574, 543.2426, 1038.2426, 0
VID193_A5_4_00d16h00m.tif, 297.7574, 1028.7574, 306.2426, 1037.2426, 0
VID193_A5_4_00d16h00m.tif, 1255.7574, 1027.7574, 1264.2426, 1036.2426, 0
VID193_A5_4_00d16h00m.tif, 454.3431, 1025.3431, 465.6569, 1036.6569, 0
VID193_A5_4_00d16h00m.tif, 1009.3431, 1024.3431, 1020.6569, 1035.6569, 0
VID193_A5_4_00d16h00m.tif, 1346.3431, 1022.3431, 1357.6569, 1033.6569, 0
VID193_A5_4_00d16h00m.tif, 850.7574, 1023.7574, 859.2426, 1032.2426, 0
VID193_A5_4_00d16h00m.tif, 227.3431, 1022.3431, 238.6569, 1033.6569, 0
VID193_A5_4_00d16h00m.tif, 1139.7574, 1022.7574, 1148.2426, 1031.2426, 0
VID193_A5_4_00d16h00m.tif, 860.7574, 1022.7574, 869.2426, 1031.2426, 0
VID193_A5_4_00d16h00m.tif, 318.7574, 1022.7574, 327.2426, 1031.2426, 0
VID193_A5_4_00d16h00m.tif, 149.7574, 1020.7574, 158.2426, 1029.2426, 0
VID193_A5_4_00d16h00m.tif, 648.7574, 1019.7574, 657.2426, 1028.2426, 0
VID193_A5_4_00d16h00m.tif, 486.3431, 1018.3431, 497.6569, 1029.6569, 0
VID193_A5_4_00d16h00m.tif, 184.3431, 1018.3431, 195.6569, 1029.6569, 0
VID193_A5_4_00d16h00m.tif, 1289.3431, 1017.3431, 1300.6569, 1028.6569, 0
VID193_A5_4_00d16h00m.tif, 798.7574, 1018.7574, 807.2426, 1027.2426, 0
VID193_A5_4_00d16h00m.tif, 79.7574, 1017.7574, 88.2426, 1026.2426, 0
VID193_A5_4_00d16h00m.tif, 945.3431, 1015.3431, 956.6569, 1026.6569, 0
VID193_A5_4_00d16h00m.tif, 522.9289, 1013.9289, 537.0711, 1028.0711, 0
VID193_A5_4_00d16h00m.tif, 1333.3431, 1014.3431, 1344.6569, 1025.6569, 0
VID193_A5_4_00d16h00m.tif, 100.7574, 1015.7574, 109.2426, 1024.2426, 0
VID193_A5_4_00d16h00m.tif, 173.7574, 1014.7574, 182.2426, 1023.2426, 0
VID193_A5_4_00d16h00m.tif, 160.7574, 1014.7574, 169.2426, 1023.2426, 0
VID193_A5_4_00d16h00m.tif, 920.3431, 1012.3431, 931.6569, 1023.6569, 0
VID193_A5_4_00d16h00m.tif, 809.3431, 1011.3431, 820.6569, 1022.6569, 0
VID193_A5_4_00d16h00m.tif, 886.7574, 1010.7574, 895.2426, 1019.2426, 0
VID193_A5_4_00d16h00m.tif, 876.7574, 1010.7574, 885.2426, 1019.2426, 0
VID193_A5_4_00d16h00m.tif, 504.7574, 1010.7574, 513.2426, 1019.2426, 0
VID193_A5_4_00d16h00m.tif, 18.3431, 1009.3431, 29.6569, 1020.6569, 0
VID193_A5_4_00d16h00m.tif, 900.7574, 1009.7574, 909.2426, 1018.2426, 0
VID193_A5_4_00d16h00m.tif, 362.3431, 1006.3431, 373.6569, 1017.6569, 0
VID193_A5_4_00d16h00m.tif, 1381.7574, 1005.7574, 1390.2426, 1014.2426, 0
VID193_A5_4_00d16h00m.tif, 1327.7574, 1003.7574, 1336.2426, 1012.2426, 0
VID193_A5_4_00d16h00m.tif, 1025.7574, 1003.7574, 1034.2426, 1012.2426, 0
VID193_A5_4_00d16h00m.tif, 41.3431, 1001.3431, 52.6569, 1012.6569, 0
VID193_A5_4_00d16h00m.tif, 865.3431, 1000.3431, 876.6569, 1011.6569, 0
VID193_A5_4_00d16h00m.tif, 643.3431, 1000.3431, 654.6569, 1011.6569, 0
VID193_A5_4_00d16h00m.tif, 167.7574, 1000.7574, 176.2426, 1009.2426, 0
VID193_A5_4_00d16h00m.tif, 478.7574, 999.7574, 487.2426, 1008.2426, 0
VID193_A5_4_00d16h00m.tif, 674.9289, 995.9289, 689.0711, 1010.0711, 0
VID193_A5_4_00d16h00m.tif, 1392.7574, 997.7574, 1401.2426, 1006.2426, 0
VID193_A5_4_00d16h00m.tif, 791.3431, 995.3431, 802.6569, 1006.6569, 0
VID193_A5_4_00d16h00m.tif, 737.3431, 995.3431, 748.6569, 1006.6569, 0
VID193_A5_4_00d16h00m.tif, 624.3431, 995.3431, 635.6569, 1006.6569, 0
VID193_A5_4_00d16h00m.tif, 468.7574, 995.7574, 477.2426, 1004.2426, 0
VID193_A5_4_00d16h00m.tif, 1008.7574, 994.7574, 1017.2426, 1003.2426, 0
VID193_A5_4_00d16h00m.tif, 583.3431, 992.3431, 594.6569, 1003.6569, 0
VID193_A5_4_00d16h00m.tif, 292.7574, 992.7574, 301.2426, 1001.2426, 0
VID193_A5_4_00d16h00m.tif, 156.7574, 992.7574, 165.2426, 1001.2426, 0
VID193_A5_4_00d16h00m.tif, 894.3431, 988.3431, 905.6569, 999.6569, 0
VID193_A5_4_00d16h00m.tif, 1112.7574, 988.7574, 1121.2426, 997.2426, 0
VID193_A5_4_00d16h00m.tif, 1042.7574, 988.7574, 1051.2426, 997.2426, 0
VID193_A5_4_00d16h00m.tif, 1204.3431, 985.3431, 1215.6569, 996.6569, 0
VID193_A5_4_00d16h00m.tif, 1180.3431, 985.3431, 1191.6569, 996.6569, 0
VID193_A5_4_00d16h00m.tif, 652.3431, 984.3431, 663.6569, 995.6569, 0
VID193_A5_4_00d16h00m.tif, 427.3431, 984.3431, 438.6569, 995.6569, 0
VID193_A5_4_00d16h00m.tif, 1386.7574, 984.7574, 1395.2426, 993.2426, 0
VID193_A5_4_00d16h00m.tif, 1355.7574, 984.7574, 1364.2426, 993.2426, 0
VID193_A5_4_00d16h00m.tif, 1137.3431, 983.3431, 1148.6569, 994.6569, 0
VID193_A5_4_00d16h00m.tif, 233.7574, 984.7574, 242.2426, 993.2426, 0
VID193_A5_4_00d16h00m.tif, 183.7574, 984.7574, 192.2426, 993.2426, 0
VID193_A5_4_00d16h00m.tif, 865.7574, 981.7574, 874.2426, 990.2426, 0
VID193_A5_4_00d16h00m.tif, 833.7574, 981.7574, 842.2426, 990.2426, 0
VID193_A5_4_00d16h00m.tif, 809.7574, 981.7574, 818.2426, 990.2426, 0
VID193_A5_4_00d16h00m.tif, 112.3431, 980.3431, 123.6569, 991.6569, 0
VID193_A5_4_00d16h00m.tif, 1266.3431, 978.3431, 1277.6569, 989.6569, 0
VID193_A5_4_00d16h00m.tif, 459.3431, 978.3431, 470.6569, 989.6569, 0
VID193_A5_4_00d16h00m.tif, 49.3431, 976.3431, 60.6569, 987.6569, 0
VID193_A5_4_00d16h00m.tif, 1153.7574, 976.7574, 1162.2426, 985.2426, 0
VID193_A5_4_00d16h00m.tif, 1064.3431, 975.3431, 1075.6569, 986.6569, 0
VID193_A5_4_00d16h00m.tif, 640.7574, 974.7574, 649.2426, 983.2426, 0
VID193_A5_4_00d16h00m.tif, 431.7574, 971.7574, 440.2426, 980.2426, 0
VID193_A5_4_00d16h00m.tif, 206.9289, 968.9289, 221.0711, 983.0711, 0
VID193_A5_4_00d16h00m.tif, 1166.7574, 970.7574, 1175.2426, 979.2426, 0
VID193_A5_4_00d16h00m.tif, 1117.7574, 969.7574, 1126.2426, 978.2426, 0
VID193_A5_4_00d16h00m.tif, 180.3431, 968.3431, 191.6569, 979.6569, 0
VID193_A5_4_00d16h00m.tif, 1043.3431, 967.3431, 1054.6569, 978.6569, 0
VID193_A5_4_00d16h00m.tif, 620.7574, 965.7574, 629.2426, 974.2426, 0
VID193_A5_4_00d16h00m.tif, 778.7574, 964.7574, 787.2426, 973.2426, 0
VID193_A5_4_00d16h00m.tif, 225.7574, 964.7574, 234.2426, 973.2426, 0
VID193_A5_4_00d16h00m.tif, 1031.7574, 962.7574, 1040.2426, 971.2426, 0
VID193_A5_4_00d16h00m.tif, 270.3431, 960.3431, 281.6569, 971.6569, 0
VID193_A5_4_00d16h00m.tif, 970.7574, 960.7574, 979.2426, 969.2426, 0
VID193_A5_4_00d16h00m.tif, 857.7574, 960.7574, 866.2426, 969.2426, 0
VID193_A5_4_00d16h00m.tif, 1372.3431, 958.3431, 1383.6569, 969.6569, 0
VID193_A5_4_00d16h00m.tif, 1341.7574, 959.7574, 1350.2426, 968.2426, 0
VID193_A5_4_00d16h00m.tif, 814.3431, 958.3431, 825.6569, 969.6569, 0
VID193_A5_4_00d16h00m.tif, 528.7574, 959.7574, 537.2426, 968.2426, 0
VID193_A5_4_00d16h00m.tif, 423.3431, 957.3431, 434.6569, 968.6569, 0
VID193_A5_4_00d16h00m.tif, 836.7574, 957.7574, 845.2426, 966.2426, 0
VID193_A5_4_00d16h00m.tif, 39.3431, 954.3431, 50.6569, 965.6569, 0
VID193_A5_4_00d16h00m.tif, 1290.7574, 946.7574, 1299.2426, 955.2426, 0
VID193_A5_4_00d16h00m.tif, 614.3431, 945.3431, 625.6569, 956.6569, 0
VID193_A5_4_00d16h00m.tif, 584.3431, 945.3431, 595.6569, 956.6569, 0
VID193_A5_4_00d16h00m.tif, 114.3431, 944.3431, 125.6569, 955.6569, 0
VID193_A5_4_00d16h00m.tif, 334.3431, 943.3431, 345.6569, 954.6569, 0
VID193_A5_4_00d16h00m.tif, 97.3431, 943.3431, 108.6569, 954.6569, 0
VID193_A5_4_00d16h00m.tif, 1174.7574, 941.7574, 1183.2426, 950.2426, 0
VID193_A5_4_00d16h00m.tif, 1139.3431, 939.3431, 1150.6569, 950.6569, 0
VID193_A5_4_00d16h00m.tif, 825.9289, 934.9289, 840.0711, 949.0711, 0
VID193_A5_4_00d16h00m.tif, 1374.3431, 935.3431, 1385.6569, 946.6569, 0
VID193_A5_4_00d16h00m.tif, 1183.7574, 935.7574, 1192.2426, 944.2426, 0
VID193_A5_4_00d16h00m.tif, 1308.7574, 934.7574, 1317.2426, 943.2426, 0
VID193_A5_4_00d16h00m.tif, 722.9289, 930.9289, 737.0711, 945.0711, 0
VID193_A5_4_00d16h00m.tif, 535.7574, 933.7574, 544.2426, 942.2426, 0
VID193_A5_4_00d16h00m.tif, 1226.7574, 931.7574, 1235.2426, 940.2426, 0
VID193_A5_4_00d16h00m.tif, 631.3431, 930.3431, 642.6569, 941.6569, 0
VID193_A5_4_00d16h00m.tif, 777.7574, 930.7574, 786.2426, 939.2426, 0
VID193_A5_4_00d16h00m.tif, 701.3431, 929.3431, 712.6569, 940.6569, 0
