image_id, xmin, ymin, xmax, ymax, class_id
VID193_A5_4_03d14h00m.tif, 1003.7574, 1030.7574, 1012.2426, 1039.2426, 0
VID193_A5_4_03d14h00m.tif, 1350.7574, 1026.7574, 1359.2426, 1035.2426, 0
VID193_A5_4_03d14h00m.tif, 1163.7574, 1026.7574, 1172.2426, 1035.2426, 0
VID193_A5_4_03d14h00m.tif, 313.7574, 1026.7574, 322.2426, 1035.2426, 0
VID193_A5_4_03d14h00m.tif, 678.7574, 1023.7574, 687.2426, 1032.2426, 0
VID193_A5_4_03d14h00m.tif, 209.3431, 1022.3431, 220.6569, 1033.6569, 0
VID193_A5_4_03d14h00m.tif, 790.7574, 1022.7574, 799.2426, 1031.2426, 0
VID193_A5_4_03d14h00m.tif, 641.7574, 1022.7574, 650.2426, 1031.2426, 0
VID193_A5_4_03d14h00m.tif, 479.7574, 1022.7574, 488.2426, 1031.2426, 0
VID193_A5_4_03d14h00m.tif, 1097.7574, 1020.7574, 1106.2426, 1029.2426, 0
VID193_A5_4_03d14h00m.tif, 1324.5147, 1015.5147, 1341.4853, 1032.4853, 0
VID193_A5_4_03d14h00m.tif, 517.9289, 1016.9289, 532.0711, 1031.0711, 0
VID193_A5_4_03d14h00m.tif, 178.7574, 1019.7574, 187.2426, 1028.2426, 0
VID193_A5_4_03d14h00m.tif, 93.7574, 1019.7574, 102.2426, 1028.2426, 0
VID193_A5_4_03d14h00m.tif, 862.3431, 1016.3431, 873.6569, 1027.6569, 0
VID193_A5_4_03d14h00m.tif, 804.3431, 1015.3431, 815.6569, 1026.6569, 0
VID193_A5_4_03d14h00m.tif, 8.5147, 1011.5147, 25.4853, 1028.4853, 0
VID193_A5_4_03d14h00m.tif, 1311.7574, 1013.7574, 1320.2426, 1022.2426, 0
VID193_A5_4_03d14h00m.tif, 655.7574, 1013.7574, 664.2426, 1022.2426, 0
VID193_A5_4_03d14h00m.tif, 358.3431, 1012.3431, 369.6569, 1023.6569, 0
VID193_A5_4_03d14h00m.tif, 1372.7574, 1012.7574, 1381.2426, 1021.2426, 0
VID193_A5_4_03d14h00m.tif, 881.7574, 1012.7574, 890.2426, 1021.2426, 0
VID193_A5_4_03d14h00m.tif, 162.3431, 1011.3431, 173.6569, 1022.6569, 0
VID193_A5_4_03d14h00m.tif, 1098.7574, 1008.7574, 1107.2426, 1017.2426, 0
VID193_A5_4_03d14h00m.tif, 1346.7574, 1007.7574, 1355.2426, 1016.2426, 0
VID193_A5_4_03d14h00m.tif, 30.5147, 1003.5147, 47.4853, 1020.4853, 0
VID193_A5_4_03d14h00m.tif, 1384.3431, 1005.3431, 1395.6569, 1016.6569, 0
VID193_A5_4_03d14h00m.tif, 1219.7574, 1005.7574, 1228.2426, 1014.2426, 0
VID193_A5_4_03d14h00m.tif, 183.7574, 1005.7574, 192.2426, 1014.2426, 0
VID193_A5_4_03d14h00m.tif, 830.7574, 1003.7574, 839.2426, 1012.2426, 0
VID193_A5_4_03d14h00m.tif, 674.3431, 1002.3431, 685.6569, 1013.6569, 0
VID193_A5_4_03d14h00m.tif, 1366.3431, 1001.3431, 1377.6569, 1012.6569, 0
VID193_A5_4_03d14h00m.tif, 1136.3431, 1001.3431, 1147.6569, 1012.6569, 0
VID193_A5_4_03d14h00m.tif, 471.7574, 1002.7574, 480.2426, 1011.2426, 0
VID193_A5_4_03d14h00m.tif, 1023.7574, 1001.7574, 1032.2426, 1010.2426, 0
VID193_A5_4_03d14h00m.tif, 639.7574, 999.7574, 648.2426, 1008.2426, 0
VID193_A5_4_03d14h00m.tif, 281.7574, 999.7574, 290.2426, 1008.2426, 0
VID193_A5_4_03d14h00m.tif, 1312.3431, 997.3431, 1323.6569, 1008.6569, 0
VID193_A5_4_03d14h00m.tif, 860.3431, 997.3431, 871.6569, 1008.6569, 0
VID193_A5_4_03d14h00m.tif, 789.7574, 998.7574, 798.2426, 1007.2426, 0
VID193_A5_4_03d14h00m.tif, 613.7574, 998.7574, 622.2426, 1007.2426, 0
VID193_A5_4_03d14h00m.tif, 777.7574, 995.7574, 786.2426, 1004.2426, 0
VID193_A5_4_03d14h00m.tif, 1101.9289, 988.9289, 1116.0711, 1003.0711, 0
VID193_A5_4_03d14h00m.tif, 1200.7574, 990.7574, 1209.2426, 999.2426, 0
VID193_A5_4_03d14h00m.tif, 1170.9289, 987.9289, 1185.0711, 1002.0711, 0
VID193_A5_4_03d14h00m.tif, 878.7574, 990.7574, 887.2426, 999.2426, 0
VID193_A5_4_03d14h00m.tif, 603.7574, 990.7574, 612.2426, 999.2426, 0
VID193_A5_4_03d14h00m.tif, 1343.7574, 989.7574, 1352.2426, 998.2426, 0
VID193_A5_4_03d14h00m.tif, 169.3431, 987.3431, 180.6569, 998.6569, 0
VID193_A5_4_03d14h00m.tif, 632.7574, 987.7574, 641.2426, 996.2426, 0
VID193_A5_4_03d14h00m.tif, 449.5147, 980.5147, 466.4853, 997.4853, 0
VID193_A5_4_03d14h00m.tif, 107.3431, 983.3431, 118.6569, 994.6569, 0
VID193_A5_4_03d14h00m.tif, 1261.3431, 981.3431, 1272.6569, 992.6569, 0
VID193_A5_4_03d14h00m.tif, 647.3431, 981.3431, 658.6569, 992.6569, 0
VID193_A5_4_03d14h00m.tif, 1144.7574, 979.7574, 1153.2426, 988.2426, 0
VID193_A5_4_03d14h00m.tif, 38.9289, 975.9289, 53.0711, 990.0711, 0
VID193_A5_4_03d14h00m.tif, 1056.3431, 976.3431, 1067.6569, 987.6569, 0
VID193_A5_4_03d14h00m.tif, 198.9289, 974.9289, 213.0711, 989.0711, 0
VID193_A5_4_03d14h00m.tif, 1092.7574, 976.7574, 1101.2426, 985.2426, 0
VID193_A5_4_03d14h00m.tif, 873.7574, 976.7574, 882.2426, 985.2426, 0
VID193_A5_4_03d14h00m.tif, 1198.7574, 975.7574, 1207.2426, 984.2426, 0
VID193_A5_4_03d14h00m.tif, 424.7574, 974.7574, 433.2426, 983.2426, 0
VID193_A5_4_03d14h00m.tif, 1040.7574, 973.7574, 1049.2426, 982.2426, 0
VID193_A5_4_03d14h00m.tif, 1161.7574, 969.7574, 1170.2426, 978.2426, 0
VID193_A5_4_03d14h00m.tif, 613.7574, 968.7574, 622.2426, 977.2426, 0
VID193_A5_4_03d14h00m.tif, 771.7574, 967.7574, 780.2426, 976.2426, 0
VID193_A5_4_03d14h00m.tif, 171.3431, 966.3431, 182.6569, 977.6569, 0
VID193_A5_4_03d14h00m.tif, 639.9289, 963.9289, 654.0711, 978.0711, 0
VID193_A5_4_03d14h00m.tif, 261.9289, 962.9289, 276.0711, 977.0711, 0
VID193_A5_4_03d14h00m.tif, 284.7574, 964.7574, 293.2426, 973.2426, 0
VID193_A5_4_03d14h00m.tif, 963.7574, 962.7574, 972.2426, 971.2426, 0
VID193_A5_4_03d14h00m.tif, 829.7574, 960.7574, 838.2426, 969.2426, 0
VID193_A5_4_03d14h00m.tif, 803.9289, 957.9289, 818.0711, 972.0711, 0
VID193_A5_4_03d14h00m.tif, 418.3431, 959.3431, 429.6569, 970.6569, 0
VID193_A5_4_03d14h00m.tif, 1168.7574, 959.7574, 1177.2426, 968.2426, 0
VID193_A5_4_03d14h00m.tif, 526.7574, 956.7574, 535.2426, 965.2426, 0
VID193_A5_4_03d14h00m.tif, 1135.7574, 954.7574, 1144.2426, 963.2426, 0
VID193_A5_4_03d14h00m.tif, 307.9289, 951.9289, 322.0711, 966.0711, 0
VID193_A5_4_03d14h00m.tif, 1026.7574, 953.7574, 1035.2426, 962.2426, 0
VID193_A5_4_03d14h00m.tif, 985.7574, 951.7574, 994.2426, 960.2426, 0
VID193_A5_4_03d14h00m.tif, 607.7574, 951.7574, 616.2426, 960.2426, 0
VID193_A5_4_03d14h00m.tif, 1126.9289, 947.9289, 1141.0711, 962.0711, 0
VID193_A5_4_03d14h00m.tif, 107.9289, 947.9289, 122.0711, 962.0711, 0
VID193_A5_4_03d14h00m.tif, 92.3431, 946.3431, 103.6569, 957.6569, 0
VID193_A5_4_03d14h00m.tif, 1324.7574, 946.7574, 1333.2426, 955.2426, 0
VID193_A5_4_03d14h00m.tif, 329.3431, 945.3431, 340.6569, 956.6569, 0
VID193_A5_4_03d14h00m.tif, 732.3431, 944.3431, 743.6569, 955.6569, 0
VID193_A5_4_03d14h00m.tif, 156.7574, 943.7574, 165.2426, 952.2426, 0
VID193_A5_4_03d14h00m.tif, 820.3431, 941.3431, 831.6569, 952.6569, 0
VID193_A5_4_03d14h00m.tif, 747.3431, 940.3431, 758.6569, 951.6569, 0
VID193_A5_4_03d14h00m.tif, 1369.7574, 940.7574, 1378.2426, 949.2426, 0
VID193_A5_4_03d14h00m.tif, 714.3431, 938.3431, 725.6569, 949.6569, 0
VID193_A5_4_03d14h00m.tif, 1100.7574, 937.7574, 1109.2426, 946.2426, 0
VID193_A5_4_03d14h00m.tif, 530.7574, 937.7574, 539.2426, 946.2426, 0
VID193_A5_4_03d14h00m.tif, 59.7574, 937.7574, 68.2426, 946.2426, 0
VID193_A5_4_03d14h00m.tif, 1129.7574, 935.7574, 1138.2426, 944.2426, 0
VID193_A5_4_03d14h00m.tif, 771.3431, 934.3431, 782.6569, 945.6569, 0
VID193_A5_4_03d14h00m.tif, 1328.7574, 934.7574, 1337.2426, 943.2426, 0
VID193_A5_4_03d14h00m.tif, 1245.1005, 929.1005, 1264.8995, 948.8995, 0
VID193_A5_4_03d14h00m.tif, 260.9289, 931.9289, 275.0711, 946.0711, 0
VID193_A5_4_03d14h00m.tif, 690.5147, 929.5147, 707.4853, 946.4853, 0
VID193_A5_4_03d14h00m.tif, 1376.9289, 929.9289, 1391.0711, 944.0711, 0
VID193_A5_4_03d14h00m.tif, 1220.7574, 932.7574, 1229.2426, 941.2426, 0
VID193_A5_4_03d14h00m.tif, 1050.9289, 929.9289, 1065.0711, 944.0711, 0
VID193_A5_4_03d14h00m.tif, 542.3431, 930.3431, 553.6569, 941.6569, 0
VID193_A5_4_03d14h00m.tif, 434.9289, 928.9289, 449.0711, 943.0711, 0
VID193_A5_4_03d14h00m.tif, 0.3431, 929.3431, 11.6569, 940.6569, 0
VID193_A5_4_03d14h00m.tif, 420.3431, 928.3431, 431.6569, 939.6569, 0
VID193_A5_4_03d14h00m.tif, 159.3431, 928.3431, 170.6569, 939.6569, 0
VID193_A5_4_03d14h00m.tif, 140.7574, 928.7574, 149.2426, 937.2426, 0
VID193_A5_4_03d14h00m.tif, 1196.7574, 927.7574, 1205.2426, 936.2426, 0
VID193_A5_4_03d14h00m.tif, 927.7574, 926.7574, 936.2426, 935.2426, 0
VID193_A5_4_03d14h00m.tif, 817.9289, 923.9289, 832.0711, 938.0711, 0
VID193_A5_4_03d14h00m.tif, 602.3431, 925.3431, 613.6569, 936.6569, 0
VID193_A5_4_03d14h00m.tif, 717.3431, 924.3431, 728.6569, 935.6569, 0
VID193_A5_4_03d14h00m.tif, 339.7574, 923.7574, 348.2426, 932.2426, 0
VID193_A5_4_03d14h00m.tif, 1367.7574, 922.7574, 1376.2426, 931.2426, 0
VID193_A5_4_03d14h00m.tif, 758.7574, 921.7574, 767.2426, 930.2426, 0
VID193_A5_4_03d14h00m.tif, 242.7574, 921.7574, 251.2426, 930.2426, 0
VID193_A5_4_03d14h00m.tif, 1256.9289, 917.9289, 1271.0711, 932.0711, 0
VID193_A5_4_03d14h00m.tif, 948.9289, 917.9289, 963.0711, 932.0711, 0
VID193_A5_4_03d14h00m.tif, 230.7574, 918.7574, 239.2426, 927.2426, 0
VID193_A5_4_03d14h00m.tif, 125.7574, 917.7574, 134.2426, 926.2426, 0
VID193_A5_4_03d14h00m.tif, 1326.7574, 916.7574, 1335.2426, 925.2426, 0
VID193_A5_4_03d14h00m.tif, 52.7574, 916.7574, 61.2426, 925.2426, 0
VID193_A5_4_03d14h00m.tif, 1200.7574, 915.7574, 1209.2426, 924.2426, 0
VID193_A5_4_03d14h00m.tif, 802.7574, 915.7574, 811.2426, 924.2426, 0
VID193_A5_4_03d14h00m.tif, 291.7574, 913.7574, 300.2426, 922.2426, 0
VID193_A5_4_03d14h00m.tif, 103.5147, 909.5147, 120.4853, 926.4853, 0
VID193_A5_4_03d14h00m.tif, 1213.7574, 912.7574, 1222.2426, 921.2426, 0
VID193_A5_4_03d14h00m.tif, 548.9289, 909.9289, 563.0711, 924.0711, 0
VID193_A5_4_03d14h00m.tif, 637.7574, 910.7574, 646.2426, 919.2426, 0
VID193_A5_4_03d14h00m.tif, 480.3431, 909.3431, 491.6569, 920.6569, 0
VID193_A5_4_03d14h00m.tif, 923.7574, 909.7574, 932.2426, 918.2426, 0
VID193_A5_4_03d14h00m.tif, 517.7574, 907.7574, 526.2426, 916.2426, 0
VID193_A5_4_03d14h00m.tif, 271.3431, 906.3431, 282.6569, 917.6569, 0
VID193_A5_4_03d14h00m.tif, 1363.7574, 906.7574, 1372.2426, 915.2426, 0
VID193_A5_4_03d14h00m.tif, 1214.9289, 903.9289, 1229.0711, 918.0711, 0
VID193_A5_4_03d14h00m.tif, 1335.7574, 905.7574, 1344.2426, 914.2426, 0
VID193_A5_4_03d14h00m.tif, 935.3431, 902.3431, 946.6569, 913.6569, 0
VID193_A5_4_03d14h00m.tif, 741.5147, 899.5147, 758.4853, 916.4853, 0
VID193_A5_4_03d14h00m.tif, 883.7574, 902.7574, 892.2426, 911.2426, 0
VID193_A5_4_03d14h00m.tif, 583.3431, 900.3431, 594.6569, 911.6569, 0
VID193_A5_4_03d14h00m.tif, 501.3431, 900.3431, 512.6569, 911.6569, 0
VID193_A5_4_03d14h00m.tif, 342.7574, 901.7574, 351.2426, 910.2426, 0
VID193_A5_4_03d14h00m.tif, 287.5147, 897.5147, 304.4853, 914.4853, 0
VID193_A5_4_03d14h00m.tif, 801.3431, 897.3431, 812.6569, 908.6569, 0
VID193_A5_4_03d14h00m.tif, 1297.9289, 894.9289, 1312.0711, 909.0711, 0
VID193_A5_4_03d14h00m.tif, 1236.7574, 897.7574, 1245.2426, 906.2426, 0
VID193_A5_4_03d14h00m.tif, 632.3431, 896.3431, 643.6569, 907.6569, 0
VID193_A5_4_03d14h00m.tif, 908.7574, 896.7574, 917.2426, 905.2426, 0
