image_id, xmin, ymin, xmax, ymax, class_id
VID193_A2_1_03d12h00m.tif, 700.9289, 1023.9289, 715.0711, 1038.0711, 0
VID193_A2_1_03d12h00m.tif, 527.7574, 1026.7574, 536.2426, 1035.2426, 0
VID193_A2_1_03d12h00m.tif, 949.7574, 1025.7574, 958.2426, 1034.2426, 0
VID193_A2_1_03d12h00m.tif, 1241.7574, 1024.7574, 1250.2426, 1033.2426, 0
VID193_A2_1_03d12h00m.tif, 1103.7574, 1023.7574, 1112.2426, 1032.2426, 0
VID193_A2_1_03d12h00m.tif, 188.9289, 1020.9289, 203.0711, 1035.0711, 0
VID193_A2_1_03d12h00m.tif, 1192.7574, 1022.7574, 1201.2426, 1031.2426, 0
VID193_A2_1_03d12h00m.tif, 1092.7574, 1019.7574, 1101.2426, 1028.2426, 0
VID193_A2_1_03d12h00m.tif, 1015.3431, 1015.3431, 1026.6569, 1026.6569, 0
VID193_A2_1_03d12h00m.tif, 521.7574, 1015.7574, 530.2426, 1024.2426, 0
VID193_A2_1_03d12h00m.tif, 1343.5147, 1010.5147, 1360.4853, 1027.4853, 0
VID193_A2_1_03d12h00m.tif, 670.7574, 1014.7574, 679.2426, 1023.2426, 0
VID193_A2_1_03d12h00m.tif, 252.7574, 1013.7574, 261.2426, 1022.2426, 0
VID193_A2_1_03d12h00m.tif, 839.7574, 1011.7574, 848.2426, 1020.2426, 0
VID193_A2_1_03d12h00m.tif, 232.9289, 1005.9289, 247.0711, 1020.0711, 0
VID193_A2_1_03d12h00m.tif, 1322.3431, 1006.3431, 1333.6569, 1017.6569, 0
VID193_A2_1_03d12h00m.tif, 715.3431, 1006.3431, 726.6569, 1017.6569, 0
VID193_A2_1_03d12h00m.tif, 465.3431, 1005.3431, 476.6569, 1016.6569, 0
VID193_A2_1_03d12h00m.tif, 29.7574, 1005.7574, 38.2426, 1014.2426, 0
VID193_A2_1_03d12h00m.tif, 1350.7574, 1004.7574, 1359.2426, 1013.2426, 0
VID193_A2_1_03d12h00m.tif, 1200.7574, 1004.7574, 1209.2426, 1013.2426, 0
VID193_A2_1_03d12h00m.tif, 168.7574, 1003.7574, 177.2426, 1012.2426, 0
VID193_A2_1_03d12h00m.tif, 1396.7574, 1002.7574, 1405.2426, 1011.2426, 0
VID193_A2_1_03d12h00m.tif, 82.3431, 1000.3431, 93.6569, 1011.6569, 0
VID193_A2_1_03d12h00m.tif, 180.3431, 999.3431, 191.6569, 1010.6569, 0
