image_id, xmin, ymin, xmax, ymax, class_id
VID193_A2_2_03d16h00m.tif, 1272.3431, 1028.3431, 1283.6569, 1039.6569, 0
VID193_A2_2_03d16h00m.tif, 1020.3431, 1027.3431, 1031.6569, 1038.6569, 0
VID193_A2_2_03d16h00m.tif, 418.7574, 1028.7574, 427.2426, 1037.2426, 0
VID193_A2_2_03d16h00m.tif, 1254.3431, 1026.3431, 1265.6569, 1037.6569, 0
VID193_A2_2_03d16h00m.tif, 594.7574, 1027.7574, 603.2426, 1036.2426, 0
VID193_A2_2_03d16h00m.tif, 513.7574, 1026.7574, 522.2426, 1035.2426, 0
VID193_A2_2_03d16h00m.tif, 487.7574, 1026.7574, 496.2426, 1035.2426, 0
VID193_A2_2_03d16h00m.tif, 447.7574, 1026.7574, 456.2426, 1035.2426, 0
VID193_A2_2_03d16h00m.tif, 22.7574, 1026.7574, 31.2426, 1035.2426, 0
VID193_A2_2_03d16h00m.tif, 357.3431, 1023.3431, 368.6569, 1034.6569, 0
VID193_A2_2_03d16h00m.tif, 161.7574, 1024.7574, 170.2426, 1033.2426, 0
VID193_A2_2_03d16h00m.tif, 262.3431, 1021.3431, 273.6569, 1032.6569, 0
VID193_A2_2_03d16h00m.tif, 1331.5147, 1016.5147, 1348.4853, 1033.4853, 0
VID193_A2_2_03d16h00m.tif, 1375.7574, 1019.7574, 1384.2426, 1028.2426, 0
VID193_A2_2_03d16h00m.tif, 894.3431, 1018.3431, 905.6569, 1029.6569, 0
VID193_A2_2_03d16h00m.tif, 44.7574, 1018.7574, 53.2426, 1027.2426, 0
VID193_A2_2_03d16h00m.tif, 1393.7574, 1016.7574, 1402.2426, 1025.2426, 0
VID193_A2_2_03d16h00m.tif, 1005.9289, 1013.9289, 1020.0711, 1028.0711, 0
VID193_A2_2_03d16h00m.tif, 1218.7574, 1014.7574, 1227.2426, 1023.2426, 0
VID193_A2_2_03d16h00m.tif, 1033.3431, 1013.3431, 1044.6569, 1024.6569, 0
VID193_A2_2_03d16h00m.tif, 667.9289, 1011.9289, 682.0711, 1026.0711, 0
VID193_A2_2_03d16h00m.tif, 1265.3431, 1012.3431, 1276.6569, 1023.6569, 0
VID193_A2_2_03d16h00m.tif, 1097.5147, 1009.5147, 1114.4853, 1026.4853, 0
VID193_A2_2_03d16h00m.tif, 831.7574, 1012.7574, 840.2426, 1021.2426, 0
VID193_A2_2_03d16h00m.tif, 1284.3431, 1009.3431, 1295.6569, 1020.6569, 0
VID193_A2_2_03d16h00m.tif, 790.7574, 1008.7574, 799.2426, 1017.2426, 0
VID193_A2_2_03d16h00m.tif, 555.7574, 1008.7574, 564.2426, 1017.2426, 0
VID193_A2_2_03d16h00m.tif, 1368.7574, 1007.7574, 1377.2426, 1016.2426, 0
VID193_A2_2_03d16h00m.tif, 1158.9289, 1004.9289, 1173.0711, 1019.0711, 0
VID193_A2_2_03d16h00m.tif, 336.3431, 1006.3431, 347.6569, 1017.6569, 0
VID193_A2_2_03d16h00m.tif, 1353.7574, 1006.7574, 1362.2426, 1015.2426, 0
VID193_A2_2_03d16h00m.tif, 872.3431, 1005.3431, 883.6569, 1016.6569, 0
VID193_A2_2_03d16h00m.tif, 540.7574, 1006.7574, 549.2426, 1015.2426, 0
VID193_A2_2_03d16h00m.tif, 485.7574, 1005.7574, 494.2426, 1014.2426, 0
VID193_A2_2_03d16h00m.tif, 447.3431, 1004.3431, 458.6569, 1015.6569, 0
VID193_A2_2_03d16h00m.tif, 954.3431, 1003.3431, 965.6569, 1014.6569, 0
VID193_A2_2_03d16h00m.tif, 777.7574, 1003.7574, 786.2426, 1012.2426, 0
VID193_A2_2_03d16h00m.tif, 840.3431, 1001.3431, 851.6569, 1012.6569, 0
VID193_A2_2_03d16h00m.tif, 619.7574, 1001.7574, 628.2426, 1010.2426, 0
VID193_A2_2_03d16h00m.tif, 324.7574, 1001.7574, 333.2426, 1010.2426, 0
VID193_A2_2_03d16h00m.tif, 1378.7574, 1000.7574, 1387.2426, 1009.2426, 0
VID193_A2_2_03d16h00m.tif, 1274.7574, 1000.7574, 1283.2426, 1009.2426, 0
VID193_A2_2_03d16h00m.tif, 1060.3431, 999.3431, 1071.6569, 1010.6569, 0
VID193_A2_2_03d16h00m.tif, 1120.7574, 999.7574, 1129.2426, 1008.2426, 0
VID193_A2_2_03d16h00m.tif, 901.7574, 999.7574, 910.2426, 1008.2426, 0
VID193_A2_2_03d16h00m.tif, 978.3431, 997.3431, 989.6569, 1008.6569, 0
VID193_A2_2_03d16h00m.tif, 855.3431, 996.3431, 866.6569, 1007.6569, 0
VID193_A2_2_03d16h00m.tif, 593.7574, 996.7574, 602.2426, 1005.2426, 0
VID193_A2_2_03d16h00m.tif, 1190.7574, 994.7574, 1199.2426, 1003.2426, 0
VID193_A2_2_03d16h00m.tif, 1142.5147, 989.5147, 1159.4853, 1006.4853, 0
VID193_A2_2_03d16h00m.tif, 715.3431, 992.3431, 726.6569, 1003.6569, 0
VID193_A2_2_03d16h00m.tif, 1320.7574, 990.7574, 1329.2426, 999.2426, 0
VID193_A2_2_03d16h00m.tif, 845.7574, 990.7574, 854.2426, 999.2426, 0
VID193_A2_2_03d16h00m.tif, 478.7574, 990.7574, 487.2426, 999.2426, 0
VID193_A2_2_03d16h00m.tif, 347.7574, 990.7574, 356.2426, 999.2426, 0
VID193_A2_2_03d16h00m.tif, 46.7574, 988.7574, 55.2426, 997.2426, 0
VID193_A2_2_03d16h00m.tif, 37.7574, 988.7574, 46.2426, 997.2426, 0
VID193_A2_2_03d16h00m.tif, 247.7574, 987.7574, 256.2426, 996.2426, 0
VID193_A2_2_03d16h00m.tif, 992.3431, 984.3431, 1003.6569, 995.6569, 0
VID193_A2_2_03d16h00m.tif, 1240.3431, 983.3431, 1251.6569, 994.6569, 0
VID193_A2_2_03d16h00m.tif, 1174.3431, 982.3431, 1185.6569, 993.6569, 0
VID193_A2_2_03d16h00m.tif, 948.9289, 980.9289, 963.0711, 995.0711, 0
VID193_A2_2_03d16h00m.tif, 111.3431, 982.3431, 122.6569, 993.6569, 0
VID193_A2_2_03d16h00m.tif, 85.7574, 983.7574, 94.2426, 992.2426, 0
VID193_A2_2_03d16h00m.tif, 1378.7574, 980.7574, 1387.2426, 989.2426, 0
VID193_A2_2_03d16h00m.tif, 939.7574, 980.7574, 948.2426, 989.2426, 0
VID193_A2_2_03d16h00m.tif, 868.7574, 980.7574, 877.2426, 989.2426, 0
VID193_A2_2_03d16h00m.tif, 1298.5147, 975.5147, 1315.4853, 992.4853, 0
VID193_A2_2_03d16h00m.tif, 971.3431, 978.3431, 982.6569, 989.6569, 0
VID193_A2_2_03d16h00m.tif, 1141.7574, 978.7574, 1150.2426, 987.2426, 0
VID193_A2_2_03d16h00m.tif, 532.7574, 978.7574, 541.2426, 987.2426, 0
VID193_A2_2_03d16h00m.tif, 1072.3431, 976.3431, 1083.6569, 987.6569, 0
VID193_A2_2_03d16h00m.tif, 612.9289, 973.9289, 627.0711, 988.0711, 0
VID193_A2_2_03d16h00m.tif, 1358.9289, 971.9289, 1373.0711, 986.0711, 0
