image_id, xmin, ymin, xmax, ymax, class_id
VID193_A2_2_00d06h00m.tif, 574.7574, 1030.7574, 583.2426, 1039.2426, 0
VID193_A2_2_00d06h00m.tif, 1050.7574, 1028.7574, 1059.2426, 1037.2426, 0
VID193_A2_2_00d06h00m.tif, 678.7574, 1028.7574, 687.2426, 1037.2426, 0
VID193_A2_2_00d06h00m.tif, 1099.7574, 1025.7574, 1108.2426, 1034.2426, 0
VID193_A2_2_00d06h00m.tif, 810.7574, 1025.7574, 819.2426, 1034.2426, 0
VID193_A2_2_00d06h00m.tif, 1214.7574, 1024.7574, 1223.2426, 1033.2426, 0
VID193_A2_2_00d06h00m.tif, 285.3431, 1023.3431, 296.6569, 1034.6569, 0
VID193_A2_2_00d06h00m.tif, 1364.7574, 1020.7574, 1373.2426, 1029.2426, 0
VID193_A2_2_00d06h00m.tif, 868.3431, 1019.3431, 879.6569, 1030.6569, 0
VID193_A2_2_00d06h00m.tif, 536.7574, 1020.7574, 545.2426, 1029.2426, 0
VID193_A2_2_00d06h00m.tif, 480.7574, 1020.7574, 489.2426, 1029.2426, 0
VID193_A2_2_00d06h00m.tif, 224.7574, 1020.7574, 233.2426, 1029.2426, 0
VID193_A2_2_00d06h00m.tif, 1157.7574, 1018.7574, 1166.2426, 1027.2426, 0
VID193_A2_2_00d06h00m.tif, 951.7574, 1018.7574, 960.2426, 1027.2426, 0
VID193_A2_2_00d06h00m.tif, 331.3431, 1017.3431, 342.6569, 1028.6569, 0
VID193_A2_2_00d06h00m.tif, 771.7574, 1015.7574, 780.2426, 1024.2426, 0
VID193_A2_2_00d06h00m.tif, 1267.7574, 1013.7574, 1276.2426, 1022.2426, 0
VID193_A2_2_00d06h00m.tif, 613.7574, 1013.7574, 622.2426, 1022.2426, 0
VID193_A2_2_00d06h00m.tif, 1056.7574, 1012.7574, 1065.2426, 1021.2426, 0
VID193_A2_2_00d06h00m.tif, 435.7574, 1012.7574, 444.2426, 1021.2426, 0
VID193_A2_2_00d06h00m.tif, 894.7574, 1011.7574, 903.2426, 1020.2426, 0
VID193_A2_2_00d06h00m.tif, 786.7574, 1011.7574, 795.2426, 1020.2426, 0
VID193_A2_2_00d06h00m.tif, 318.7574, 1011.7574, 327.2426, 1020.2426, 0
VID193_A2_2_00d06h00m.tif, 978.7574, 1010.7574, 987.2426, 1019.2426, 0
VID193_A2_2_00d06h00m.tif, 1143.3431, 1008.3431, 1154.6569, 1019.6569, 0
VID193_A2_2_00d06h00m.tif, 832.3431, 1008.3431, 843.6569, 1019.6569, 0
VID193_A2_2_00d06h00m.tif, 588.7574, 1008.7574, 597.2426, 1017.2426, 0
VID193_A2_2_00d06h00m.tif, 853.7574, 1007.7574, 862.2426, 1016.2426, 0
VID193_A2_2_00d06h00m.tif, 1372.7574, 1006.7574, 1381.2426, 1015.2426, 0
VID193_A2_2_00d06h00m.tif, 183.7574, 1006.7574, 192.2426, 1015.2426, 0
VID193_A2_2_00d06h00m.tif, 671.7574, 1005.7574, 680.2426, 1014.2426, 0
VID193_A2_2_00d06h00m.tif, 483.7574, 1005.7574, 492.2426, 1014.2426, 0
VID193_A2_2_00d06h00m.tif, 224.7574, 1005.7574, 233.2426, 1014.2426, 0
VID193_A2_2_00d06h00m.tif, 410.7574, 1004.7574, 419.2426, 1013.2426, 0
VID193_A2_2_00d06h00m.tif, 709.3431, 1002.3431, 720.6569, 1013.6569, 0
VID193_A2_2_00d06h00m.tif, 532.7574, 1003.7574, 541.2426, 1012.2426, 0
VID193_A2_2_00d06h00m.tif, 475.7574, 1003.7574, 484.2426, 1012.2426, 0
VID193_A2_2_00d06h00m.tif, 1397.7574, 1002.7574, 1406.2426, 1011.2426, 0
VID193_A2_2_00d06h00m.tif, 1314.3431, 1001.3431, 1325.6569, 1012.6569, 0
VID193_A2_2_00d06h00m.tif, 342.7574, 1002.7574, 351.2426, 1011.2426, 0
VID193_A2_2_00d06h00m.tif, 241.7574, 1001.7574, 250.2426, 1010.2426, 0
VID193_A2_2_00d06h00m.tif, 40.3431, 1000.3431, 51.6569, 1011.6569, 0
VID193_A2_2_00d06h00m.tif, 1183.7574, 1000.7574, 1192.2426, 1009.2426, 0
VID193_A2_2_00d06h00m.tif, 802.7574, 999.7574, 811.2426, 1008.2426, 0
VID193_A2_2_00d06h00m.tif, 69.7574, 998.7574, 78.2426, 1007.2426, 0
VID193_A2_2_00d06h00m.tif, 986.7574, 997.7574, 995.2426, 1006.2426, 0
VID193_A2_2_00d06h00m.tif, 1386.7574, 996.7574, 1395.2426, 1005.2426, 0
VID193_A2_2_00d06h00m.tif, 1236.7574, 996.7574, 1245.2426, 1005.2426, 0
VID193_A2_2_00d06h00m.tif, 948.3431, 995.3431, 959.6569, 1006.6569, 0
VID193_A2_2_00d06h00m.tif, 108.7574, 995.7574, 117.2426, 1004.2426, 0
VID193_A2_2_00d06h00m.tif, 496.3431, 993.3431, 507.6569, 1004.6569, 0
VID193_A2_2_00d06h00m.tif, 80.7574, 994.7574, 89.2426, 1003.2426, 0
VID193_A2_2_00d06h00m.tif, 933.7574, 991.7574, 942.2426, 1000.2426, 0
VID193_A2_2_00d06h00m.tif, 1297.3431, 989.3431, 1308.6569, 1000.6569, 0
VID193_A2_2_00d06h00m.tif, 528.7574, 990.7574, 537.2426, 999.2426, 0
VID193_A2_2_00d06h00m.tif, 421.7574, 989.7574, 430.2426, 998.2426, 0
VID193_A2_2_00d06h00m.tif, 609.3431, 986.3431, 620.6569, 997.6569, 0
VID193_A2_2_00d06h00m.tif, 1212.3431, 985.3431, 1223.6569, 996.6569, 0
VID193_A2_2_00d06h00m.tif, 965.7574, 986.7574, 974.2426, 995.2426, 0
VID193_A2_2_00d06h00m.tif, 1189.7574, 985.7574, 1198.2426, 994.2426, 0
VID193_A2_2_00d06h00m.tif, 455.7574, 985.7574, 464.2426, 994.2426, 0
VID193_A2_2_00d06h00m.tif, 356.7574, 985.7574, 365.2426, 994.2426, 0
VID193_A2_2_00d06h00m.tif, 824.7574, 984.7574, 833.2426, 993.2426, 0
VID193_A2_2_00d06h00m.tif, 769.7574, 984.7574, 778.2426, 993.2426, 0
VID193_A2_2_00d06h00m.tif, 1359.3431, 981.3431, 1370.6569, 992.6569, 0
VID193_A2_2_00d06h00m.tif, 406.7574, 980.7574, 415.2426, 989.2426, 0
VID193_A2_2_00d06h00m.tif, 1397.7574, 979.7574, 1406.2426, 988.2426, 0
VID193_A2_2_00d06h00m.tif, 878.7574, 979.7574, 887.2426, 988.2426, 0
VID193_A2_2_00d06h00m.tif, 102.3431, 978.3431, 113.6569, 989.6569, 0
VID193_A2_2_00d06h00m.tif, 73.3431, 978.3431, 84.6569, 989.6569, 0
VID193_A2_2_00d06h00m.tif, 1037.7574, 978.7574, 1046.2426, 987.2426, 0
VID193_A2_2_00d06h00m.tif, 1137.3431, 976.3431, 1148.6569, 987.6569, 0
VID193_A2_2_00d06h00m.tif, 257.7574, 977.7574, 266.2426, 986.2426, 0
VID193_A2_2_00d06h00m.tif, 892.7574, 976.7574, 901.2426, 985.2426, 0
VID193_A2_2_00d06h00m.tif, 843.7574, 976.7574, 852.2426, 985.2426, 0
VID193_A2_2_00d06h00m.tif, 587.7574, 976.7574, 596.2426, 985.2426, 0
VID193_A2_2_00d06h00m.tif, 1075.7574, 975.7574, 1084.2426, 984.2426, 0
