image_id, xmin, ymin, xmax, ymax, class_id
VID193_A2_3_03d18h00m.tif, 878.7574, 1030.7574, 887.2426, 1039.2426, 0
VID193_A2_3_03d18h00m.tif, 655.7574, 1025.7574, 664.2426, 1034.2426, 0
VID193_A2_3_03d18h00m.tif, 1010.7574, 1024.7574, 1019.2426, 1033.2426, 0
VID193_A2_3_03d18h00m.tif, 671.3431, 1022.3431, 682.6569, 1033.6569, 0
VID193_A2_3_03d18h00m.tif, 420.7574, 1023.7574, 429.2426, 1032.2426, 0
VID193_A2_3_03d18h00m.tif, 260.3431, 1022.3431, 271.6569, 1033.6569, 0
VID193_A2_3_03d18h00m.tif, 7.7574, 1022.7574, 16.2426, 1031.2426, 0
VID193_A2_3_03d18h00m.tif, 1317.3431, 1019.3431, 1328.6569, 1030.6569, 0
VID193_A2_3_03d18h00m.tif, 1289.7574, 1019.7574, 1298.2426, 1028.2426, 0
VID193_A2_3_03d18h00m.tif, 302.5147, 1013.5147, 319.4853, 1030.4853, 0
VID193_A2_3_03d18h00m.tif, 933.7574, 1014.7574, 942.2426, 1023.2426, 0
VID193_A2_3_03d18h00m.tif, 585.7574, 1014.7574, 594.2426, 1023.2426, 0
VID193_A2_3_03d18h00m.tif, 1301.7574, 1011.7574, 1310.2426, 1020.2426, 0
VID193_A2_3_03d18h00m.tif, 645.3431, 1008.3431, 656.6569, 1019.6569, 0
VID193_A2_3_03d18h00m.tif, 676.7574, 1008.7574, 685.2426, 1017.2426, 0
VID193_A2_3_03d18h00m.tif, 662.7574, 1008.7574, 671.2426, 1017.2426, 0
VID193_A2_3_03d18h00m.tif, 1288.7574, 1007.7574, 1297.2426, 1016.2426, 0
VID193_A2_3_03d18h00m.tif, 101.3431, 1006.3431, 112.6569, 1017.6569, 0
VID193_A2_3_03d18h00m.tif, 1188.1005, 1001.1005, 1207.8995, 1020.8995, 0
VID193_A2_3_03d18h00m.tif, 1156.7574, 1006.7574, 1165.2426, 1015.2426, 0
VID193_A2_3_03d18h00m.tif, 930.7574, 1005.7574, 939.2426, 1014.2426, 0
VID193_A2_3_03d18h00m.tif, 461.7574, 1004.7574, 470.2426, 1013.2426, 0
VID193_A2_3_03d18h00m.tif, 968.7574, 1003.7574, 977.2426, 1012.2426, 0
VID193_A2_3_03d18h00m.tif, 954.7574, 1003.7574, 963.2426, 1012.2426, 0
VID193_A2_3_03d18h00m.tif, 872.7574, 1003.7574, 881.2426, 1012.2426, 0
VID193_A2_3_03d18h00m.tif, 690.7574, 1002.7574, 699.2426, 1011.2426, 0
VID193_A2_3_03d18h00m.tif, 1279.7574, 1000.7574, 1288.2426, 1009.2426, 0
VID193_A2_3_03d18h00m.tif, 790.3431, 998.3431, 801.6569, 1009.6569, 0
VID193_A2_3_03d18h00m.tif, 435.7574, 998.7574, 444.2426, 1007.2426, 0
VID193_A2_3_03d18h00m.tif, 1096.3431, 995.3431, 1107.6569, 1006.6569, 0
VID193_A2_3_03d18h00m.tif, 477.9289, 993.9289, 492.0711, 1008.0711, 0
VID193_A2_3_03d18h00m.tif, 241.7574, 995.7574, 250.2426, 1004.2426, 0
VID193_A2_3_03d18h00m.tif, 1071.9289, 989.9289, 1086.0711, 1004.0711, 0
VID193_A2_3_03d18h00m.tif, 860.5147, 988.5147, 877.4853, 1005.4853, 0
VID193_A2_3_03d18h00m.tif, 653.3431, 991.3431, 664.6569, 1002.6569, 0
VID193_A2_3_03d18h00m.tif, 1250.7574, 991.7574, 1259.2426, 1000.2426, 0
VID193_A2_3_03d18h00m.tif, 535.3431, 990.3431, 546.6569, 1001.6569, 0
VID193_A2_3_03d18h00m.tif, 222.7574, 991.7574, 231.2426, 1000.2426, 0
VID193_A2_3_03d18h00m.tif, 101.7574, 991.7574, 110.2426, 1000.2426, 0
VID193_A2_3_03d18h00m.tif, 734.3431, 989.3431, 745.6569, 1000.6569, 0
VID193_A2_3_03d18h00m.tif, 425.7574, 988.7574, 434.2426, 997.2426, 0
VID193_A2_3_03d18h00m.tif, 1284.7574, 987.7574, 1293.2426, 996.2426, 0
VID193_A2_3_03d18h00m.tif, 436.7574, 986.7574, 445.2426, 995.2426, 0
VID193_A2_3_03d18h00m.tif, 1292.7574, 985.7574, 1301.2426, 994.2426, 0
VID193_A2_3_03d18h00m.tif, 403.7574, 985.7574, 412.2426, 994.2426, 0
VID193_A2_3_03d18h00m.tif, 1371.7574, 984.7574, 1380.2426, 993.2426, 0
VID193_A2_3_03d18h00m.tif, 518.3431, 983.3431, 529.6569, 994.6569, 0
VID193_A2_3_03d18h00m.tif, 668.7574, 983.7574, 677.2426, 992.2426, 0
VID193_A2_3_03d18h00m.tif, 419.7574, 981.7574, 428.2426, 990.2426, 0
VID193_A2_3_03d18h00m.tif, 111.7574, 981.7574, 120.2426, 990.2426, 0
VID193_A2_3_03d18h00m.tif, 209.7574, 977.7574, 218.2426, 986.2426, 0
VID193_A2_3_03d18h00m.tif, 98.7574, 975.7574, 107.2426, 984.2426, 0
VID193_A2_3_03d18h00m.tif, 69.7574, 975.7574, 78.2426, 984.2426, 0
VID193_A2_3_03d18h00m.tif, 456.7574, 974.7574, 465.2426, 983.2426, 0
VID193_A2_3_03d18h00m.tif, 19.7574, 974.7574, 28.2426, 983.2426, 0
VID193_A2_3_03d18h00m.tif, 1027.7574, 973.7574, 1036.2426, 982.2426, 0
VID193_A2_3_03d18h00m.tif, 936.1005, 968.1005, 955.8995, 987.8995, 0
VID193_A2_3_03d18h00m.tif, 836.7574, 972.7574, 845.2426, 981.2426, 0
VID193_A2_3_03d18h00m.tif, 1212.5147, 967.5147, 1229.4853, 984.4853, 0
VID193_A2_3_03d18h00m.tif, 1333.7574, 970.7574, 1342.2426, 979.2426, 0
VID193_A2_3_03d18h00m.tif, 683.9289, 967.9289, 698.0711, 982.0711, 0
VID193_A2_3_03d18h00m.tif, 918.7574, 969.7574, 927.2426, 978.2426, 0
VID193_A2_3_03d18h00m.tif, 1174.7574, 968.7574, 1183.2426, 977.2426, 0
VID193_A2_3_03d18h00m.tif, 1128.3431, 965.3431, 1139.6569, 976.6569, 0
VID193_A2_3_03d18h00m.tif, 382.7574, 966.7574, 391.2426, 975.2426, 0
VID193_A2_3_03d18h00m.tif, 634.3431, 963.3431, 645.6569, 974.6569, 0
VID193_A2_3_03d18h00m.tif, 399.9289, 959.9289, 414.0711, 974.0711, 0
VID193_A2_3_03d18h00m.tif, 255.9289, 959.9289, 270.0711, 974.0711, 0
VID193_A2_3_03d18h00m.tif, 66.7574, 962.7574, 75.2426, 971.2426, 0
VID193_A2_3_03d18h00m.tif, 937.7574, 961.7574, 946.2426, 970.2426, 0
VID193_A2_3_03d18h00m.tif, 52.3431, 960.3431, 63.6569, 971.6569, 0
VID193_A2_3_03d18h00m.tif, 41.7574, 958.7574, 50.2426, 967.2426, 0
VID193_A2_3_03d18h00m.tif, 1262.5147, 953.5147, 1279.4853, 970.4853, 0
VID193_A2_3_03d18h00m.tif, 833.7574, 957.7574, 842.2426, 966.2426, 0
VID193_A2_3_03d18h00m.tif, 7.7574, 957.7574, 16.2426, 966.2426, 0
