image_id, xmin, ymin, xmax, ymax, class_id
VID193_A2_2_03d12h00m.tif, 1016.3431, 1028.3431, 1027.6569, 1039.6569, 0
VID193_A2_2_03d12h00m.tif, 484.7574, 1029.7574, 493.2426, 1038.2426, 0
VID193_A2_2_03d12h00m.tif, 589.7574, 1028.7574, 598.2426, 1037.2426, 0
VID193_A2_2_03d12h00m.tif, 442.3431, 1027.3431, 453.6569, 1038.6569, 0
VID193_A2_2_03d12h00m.tif, 354.3431, 1026.3431, 365.6569, 1037.6569, 0
VID193_A2_2_03d12h00m.tif, 320.7574, 1027.7574, 329.2426, 1036.2426, 0
VID193_A2_2_03d12h00m.tif, 157.7574, 1027.7574, 166.2426, 1036.2426, 0
VID193_A2_2_03d12h00m.tif, 890.9289, 1019.9289, 905.0711, 1034.0711, 0
VID193_A2_2_03d12h00m.tif, 259.3431, 1021.3431, 270.6569, 1032.6569, 0
VID193_A2_2_03d12h00m.tif, 40.7574, 1021.7574, 49.2426, 1030.2426, 0
VID193_A2_2_03d12h00m.tif, 1373.7574, 1020.7574, 1382.2426, 1029.2426, 0
VID193_A2_2_03d12h00m.tif, 1055.7574, 1018.7574, 1064.2426, 1027.2426, 0
VID193_A2_2_03d12h00m.tif, 1029.3431, 1016.3431, 1040.6569, 1027.6569, 0
VID193_A2_2_03d12h00m.tif, 1003.3431, 1016.3431, 1014.6569, 1027.6569, 0
VID193_A2_2_03d12h00m.tif, 1095.9289, 1013.9289, 1110.0711, 1028.0711, 0
VID193_A2_2_03d12h00m.tif, 1214.3431, 1014.3431, 1225.6569, 1025.6569, 0
VID193_A2_2_03d12h00m.tif, 664.9289, 1012.9289, 679.0711, 1027.0711, 0
VID193_A2_2_03d12h00m.tif, 1383.7574, 1012.7574, 1392.2426, 1021.2426, 0
VID193_A2_2_03d12h00m.tif, 1351.7574, 1012.7574, 1360.2426, 1021.2426, 0
VID193_A2_2_03d12h00m.tif, 1279.7574, 1012.7574, 1288.2426, 1021.2426, 0
VID193_A2_2_03d12h00m.tif, 1364.7574, 1011.7574, 1373.2426, 1020.2426, 0
VID193_A2_2_03d12h00m.tif, 551.7574, 1011.7574, 560.2426, 1020.2426, 0
VID193_A2_2_03d12h00m.tif, 1156.9289, 1007.9289, 1171.0711, 1022.0711, 0
VID193_A2_2_03d12h00m.tif, 333.3431, 1009.3431, 344.6569, 1020.6569, 0
VID193_A2_2_03d12h00m.tif, 868.3431, 1008.3431, 879.6569, 1019.6569, 0
VID193_A2_2_03d12h00m.tif, 535.3431, 1008.3431, 546.6569, 1019.6569, 0
VID193_A2_2_03d12h00m.tif, 1127.7574, 1008.7574, 1136.2426, 1017.2426, 0
VID193_A2_2_03d12h00m.tif, 950.3431, 1007.3431, 961.6569, 1018.6569, 0
VID193_A2_2_03d12h00m.tif, 481.7574, 1008.7574, 490.2426, 1017.2426, 0
VID193_A2_2_03d12h00m.tif, 832.9289, 1004.9289, 847.0711, 1019.0711, 0
VID193_A2_2_03d12h00m.tif, 774.7574, 1006.7574, 783.2426, 1015.2426, 0
VID193_A2_2_03d12h00m.tif, 1271.7574, 1005.7574, 1280.2426, 1014.2426, 0
VID193_A2_2_03d12h00m.tif, 615.7574, 1004.7574, 624.2426, 1013.2426, 0
VID193_A2_2_03d12h00m.tif, 321.7574, 1004.7574, 330.2426, 1013.2426, 0
VID193_A2_2_03d12h00m.tif, 1056.3431, 1001.3431, 1067.6569, 1012.6569, 0
VID193_A2_2_03d12h00m.tif, 977.3431, 1001.3431, 988.6569, 1012.6569, 0
VID193_A2_2_03d12h00m.tif, 896.7574, 1002.7574, 905.2426, 1011.2426, 0
VID193_A2_2_03d12h00m.tif, 440.3431, 1000.3431, 451.6569, 1011.6569, 0
VID193_A2_2_03d12h00m.tif, 785.7574, 1000.7574, 794.2426, 1009.2426, 0
VID193_A2_2_03d12h00m.tif, 852.3431, 998.3431, 863.6569, 1009.6569, 0
VID193_A2_2_03d12h00m.tif, 827.7574, 999.7574, 836.2426, 1008.2426, 0
VID193_A2_2_03d12h00m.tif, 1372.3431, 997.3431, 1383.6569, 1008.6569, 0
VID193_A2_2_03d12h00m.tif, 1220.3431, 997.3431, 1231.6569, 1008.6569, 0
VID193_A2_2_03d12h00m.tif, 589.7574, 998.7574, 598.2426, 1007.2426, 0
VID193_A2_2_03d12h00m.tif, 1139.9289, 993.9289, 1154.0711, 1008.0711, 0
VID193_A2_2_03d12h00m.tif, 712.3431, 994.3431, 723.6569, 1005.6569, 0
VID193_A2_2_03d12h00m.tif, 474.7574, 994.7574, 483.2426, 1003.2426, 0
VID193_A2_2_03d12h00m.tif, 1316.7574, 993.7574, 1325.2426, 1002.2426, 0
VID193_A2_2_03d12h00m.tif, 536.7574, 993.7574, 545.2426, 1002.2426, 0
VID193_A2_2_03d12h00m.tif, 343.7574, 993.7574, 352.2426, 1002.2426, 0
VID193_A2_2_03d12h00m.tif, 44.7574, 993.7574, 53.2426, 1002.2426, 0
VID193_A2_2_03d12h00m.tif, 243.7574, 990.7574, 252.2426, 999.2426, 0
VID193_A2_2_03d12h00m.tif, 947.9289, 985.9289, 962.0711, 1000.0711, 0
VID193_A2_2_03d12h00m.tif, 1238.3431, 986.3431, 1249.6569, 997.6569, 0
VID193_A2_2_03d12h00m.tif, 989.3431, 986.3431, 1000.6569, 997.6569, 0
VID193_A2_2_03d12h00m.tif, 108.3431, 984.3431, 119.6569, 995.6569, 0
VID193_A2_2_03d12h00m.tif, 1045.7574, 984.7574, 1054.2426, 993.2426, 0
VID193_A2_2_03d12h00m.tif, 1170.3431, 982.3431, 1181.6569, 993.6569, 0
VID193_A2_2_03d12h00m.tif, 865.7574, 983.7574, 874.2426, 992.2426, 0
VID193_A2_2_03d12h00m.tif, 1294.5147, 978.5147, 1311.4853, 995.4853, 0
VID193_A2_2_03d12h00m.tif, 934.3431, 981.3431, 945.6569, 992.6569, 0
VID193_A2_2_03d12h00m.tif, 328.3431, 981.3431, 339.6569, 992.6569, 0
VID193_A2_2_03d12h00m.tif, 1139.7574, 981.7574, 1148.2426, 990.2426, 0
VID193_A2_2_03d12h00m.tif, 424.7574, 981.7574, 433.2426, 990.2426, 0
VID193_A2_2_03d12h00m.tif, 967.3431, 979.3431, 978.6569, 990.6569, 0
VID193_A2_2_03d12h00m.tif, 609.9289, 976.9289, 624.0711, 991.0711, 0
VID193_A2_2_03d12h00m.tif, 1213.9289, 975.9289, 1228.0711, 990.0711, 0
VID193_A2_2_03d12h00m.tif, 356.7574, 977.7574, 365.2426, 986.2426, 0
VID193_A2_2_03d12h00m.tif, 1068.3431, 975.3431, 1079.6569, 986.6569, 0
VID193_A2_2_03d12h00m.tif, 452.9289, 973.9289, 467.0711, 988.0711, 0
VID193_A2_2_03d12h00m.tif, 771.3431, 974.3431, 782.6569, 985.6569, 0
VID193_A2_2_03d12h00m.tif, 1190.3431, 973.3431, 1201.6569, 984.6569, 0
VID193_A2_2_03d12h00m.tif, 1356.1005, 968.1005, 1375.8995, 987.8995, 0
VID193_A2_2_03d12h00m.tif, 1042.7574, 971.7574, 1051.2426, 980.2426, 0
VID193_A2_2_03d12h00m.tif, 402.9289, 966.9289, 417.0711, 981.0711, 0
VID193_A2_2_03d12h00m.tif, 1099.7574, 968.7574, 1108.2426, 977.2426, 0
VID193_A2_2_03d12h00m.tif, 895.7574, 968.7574, 904.2426, 977.2426, 0
VID193_A2_2_03d12h00m.tif, 319.7574, 967.7574, 328.2426, 976.2426, 0
VID193_A2_2_03d12h00m.tif, 1140.3431, 965.3431, 1151.6569, 976.6569, 0
VID193_A2_2_03d12h00m.tif, 530.3431, 965.3431, 541.6569, 976.6569, 0
VID193_A2_2_03d12h00m.tif, 180.7574, 966.7574, 189.2426, 975.2426, 0
VID193_A2_2_03d12h00m.tif, 717.3431, 964.3431, 728.6569, 975.6569, 0
VID193_A2_2_03d12h00m.tif, 217.3431, 964.3431, 228.6569, 975.6569, 0
VID193_A2_2_03d12h00m.tif, 930.3431, 963.3431, 941.6569, 974.6569, 0
VID193_A2_2_03d12h00m.tif, 1059.3431, 962.3431, 1070.6569, 973.6569, 0
VID193_A2_2_03d12h00m.tif, 1122.7574, 962.7574, 1131.2426, 971.2426, 0
VID193_A2_2_03d12h00m.tif, 967.3431, 961.3431, 978.6569, 972.6569, 0
VID193_A2_2_03d12h00m.tif, 96.7574, 960.7574, 105.2426, 969.2426, 0
VID193_A2_2_03d12h00m.tif, 828.7574, 957.7574, 837.2426, 966.2426, 0
VID193_A2_2_03d12h00m.tif, 271.7574, 957.7574, 280.2426, 966.2426, 0
VID193_A2_2_03d12h00m.tif, 249.7574, 957.7574, 258.2426, 966.2426, 0
VID193_A2_2_03d12h00m.tif, 337.7574, 956.7574, 346.2426, 965.2426, 0
VID193_A2_2_03d12h00m.tif, 1144.7574, 954.7574, 1153.2426, 963.2426, 0
VID193_A2_2_03d12h00m.tif, 843.7574, 954.7574, 852.2426, 963.2426, 0
VID193_A2_2_03d12h00m.tif, 747.3431, 953.3431, 758.6569, 964.6569, 0
VID193_A2_2_03d12h00m.tif, 369.7574, 954.7574, 378.2426, 963.2426, 0
VID193_A2_2_03d12h00m.tif, 1033.9289, 950.9289, 1048.0711, 965.0711, 0
VID193_A2_2_03d12h00m.tif, 616.3431, 951.3431, 627.6569, 962.6569, 0
VID193_A2_2_03d12h00m.tif, 1132.7574, 949.7574, 1141.2426, 958.2426, 0
VID193_A2_2_03d12h00m.tif, 145.7574, 949.7574, 154.2426, 958.2426, 0
VID193_A2_2_03d12h00m.tif, 926.7574, 948.7574, 935.2426, 957.2426, 0
VID193_A2_2_03d12h00m.tif, 870.9289, 945.9289, 885.0711, 960.0711, 0
VID193_A2_2_03d12h00m.tif, 973.3431, 945.3431, 984.6569, 956.6569, 0
VID193_A2_2_03d12h00m.tif, 552.3431, 945.3431, 563.6569, 956.6569, 0
VID193_A2_2_03d12h00m.tif, 1301.9289, 942.9289, 1316.0711, 957.0711, 0
VID193_A2_2_03d12h00m.tif, 770.3431, 944.3431, 781.6569, 955.6569, 0
VID193_A2_2_03d12h00m.tif, 498.7574, 945.7574, 507.2426, 954.2426, 0
VID193_A2_2_03d12h00m.tif, 112.7574, 945.7574, 121.2426, 954.2426, 0
VID193_A2_2_03d12h00m.tif, 1051.7574, 944.7574, 1060.2426, 953.2426, 0
VID193_A2_2_03d12h00m.tif, 584.3431, 943.3431, 595.6569, 954.6569, 0
VID193_A2_2_03d12h00m.tif, 941.5147, 939.5147, 958.4853, 956.4853, 0
VID193_A2_2_03d12h00m.tif, 829.7574, 942.7574, 838.2426, 951.2426, 0
VID193_A2_2_03d12h00m.tif, 476.7574, 941.7574, 485.2426, 950.2426, 0
VID193_A2_2_03d12h00m.tif, 616.9289, 937.9289, 631.0711, 952.0711, 0
VID193_A2_2_03d12h00m.tif, 512.3431, 937.3431, 523.6569, 948.6569, 0
VID193_A2_2_03d12h00m.tif, 419.7574, 938.7574, 428.2426, 947.2426, 0
VID193_A2_2_03d12h00m.tif, 183.9289, 935.9289, 198.0711, 950.0711, 0
VID193_A2_2_03d12h00m.tif, 70.7574, 938.7574, 79.2426, 947.2426, 0
VID193_A2_2_03d12h00m.tif, 563.7574, 937.7574, 572.2426, 946.2426, 0
VID193_A2_2_03d12h00m.tif, 258.7574, 936.7574, 267.2426, 945.2426, 0
VID193_A2_2_03d12h00m.tif, 83.7574, 936.7574, 92.2426, 945.2426, 0
VID193_A2_2_03d12h00m.tif, 672.3431, 934.3431, 683.6569, 945.6569, 0
VID193_A2_2_03d12h00m.tif, 1367.3431, 933.3431, 1378.6569, 944.6569, 0
VID193_A2_2_03d12h00m.tif, 884.7574, 934.7574, 893.2426, 943.2426, 0
VID193_A2_2_03d12h00m.tif, 596.3431, 933.3431, 607.6569, 944.6569, 0
VID193_A2_2_03d12h00m.tif, 1125.3431, 932.3431, 1136.6569, 943.6569, 0
VID193_A2_2_03d12h00m.tif, 1145.3431, 931.3431, 1156.6569, 942.6569, 0
VID193_A2_2_03d12h00m.tif, 1056.7574, 931.7574, 1065.2426, 940.2426, 0
VID193_A2_2_03d12h00m.tif, 733.3431, 930.3431, 744.6569, 941.6569, 0
VID193_A2_2_03d12h00m.tif, 146.7574, 930.7574, 155.2426, 939.2426, 0
