image_id, xmin, ymin, xmax, ymax, class_id
VID193_A2_2_01d10h00m.tif, 414.7574, 1030.7574, 423.2426, 1039.2426, 0
VID193_A2_2_01d10h00m.tif, 808.7574, 1029.7574, 817.2426, 1038.2426, 0
VID193_A2_2_01d10h00m.tif, 593.7574, 1028.7574, 602.2426, 1037.2426, 0
VID193_A2_2_01d10h00m.tif, 443.7574, 1028.7574, 452.2426, 1037.2426, 0
VID193_A2_2_01d10h00m.tif, 322.7574, 1028.7574, 331.2426, 1037.2426, 0
VID193_A2_2_01d10h00m.tif, 484.7574, 1027.7574, 493.2426, 1036.2426, 0
VID193_A2_2_01d10h00m.tif, 158.7574, 1026.7574, 167.2426, 1035.2426, 0
VID193_A2_2_01d10h00m.tif, 507.3431, 1024.3431, 518.6569, 1035.6569, 0
VID193_A2_2_01d10h00m.tif, 1014.7574, 1023.7574, 1023.2426, 1032.2426, 0
VID193_A2_2_01d10h00m.tif, 887.9289, 1020.9289, 902.0711, 1035.0711, 0
VID193_A2_2_01d10h00m.tif, 1330.9289, 1019.9289, 1345.0711, 1034.0711, 0
VID193_A2_2_01d10h00m.tif, 349.9289, 1019.9289, 364.0711, 1034.0711, 0
VID193_A2_2_01d10h00m.tif, 258.3431, 1021.3431, 269.6569, 1032.6569, 0
VID193_A2_2_01d10h00m.tif, 574.7574, 1020.7574, 583.2426, 1029.2426, 0
VID193_A2_2_01d10h00m.tif, 1004.7574, 1019.7574, 1013.2426, 1028.2426, 0
VID193_A2_2_01d10h00m.tif, 529.7574, 1019.7574, 538.2426, 1028.2426, 0
VID193_A2_2_01d10h00m.tif, 41.7574, 1019.7574, 50.2426, 1028.2426, 0
VID193_A2_2_01d10h00m.tif, 679.7574, 1018.7574, 688.2426, 1027.2426, 0
VID193_A2_2_01d10h00m.tif, 1028.3431, 1015.3431, 1039.6569, 1026.6569, 0
VID193_A2_2_01d10h00m.tif, 1371.7574, 1015.7574, 1380.2426, 1024.2426, 0
