image_id, xmin, ymin, xmax, ymax, class_id
VID193_A2_3_00d16h00m.tif, 877.7574, 1030.7574, 886.2426, 1039.2426, 0
VID193_A2_3_00d16h00m.tif, 509.7574, 1030.7574, 518.2426, 1039.2426, 0
VID193_A2_3_00d16h00m.tif, 1227.7574, 1029.7574, 1236.2426, 1038.2426, 0
VID193_A2_3_00d16h00m.tif, 233.7574, 1027.7574, 242.2426, 1036.2426, 0
VID193_A2_3_00d16h00m.tif, 1389.3431, 1024.3431, 1400.6569, 1035.6569, 0
VID193_A2_3_00d16h00m.tif, 1010.7574, 1024.7574, 1019.2426, 1033.2426, 0
VID193_A2_3_00d16h00m.tif, 7.7574, 1024.7574, 16.2426, 1033.2426, 0
VID193_A2_3_00d16h00m.tif, 401.3431, 1021.3431, 412.6569, 1032.6569, 0
VID193_A2_3_00d16h00m.tif, 359.7574, 1021.7574, 368.2426, 1030.2426, 0
VID193_A2_3_00d16h00m.tif, 425.7574, 1020.7574, 434.2426, 1029.2426, 0
VID193_A2_3_00d16h00m.tif, 1247.7574, 1019.7574, 1256.2426, 1028.2426, 0
VID193_A2_3_00d16h00m.tif, 1316.3431, 1017.3431, 1327.6569, 1028.6569, 0
VID193_A2_3_00d16h00m.tif, 367.7574, 1018.7574, 376.2426, 1027.2426, 0
VID193_A2_3_00d16h00m.tif, 304.3431, 1016.3431, 315.6569, 1027.6569, 0
VID193_A2_3_00d16h00m.tif, 259.3431, 1016.3431, 270.6569, 1027.6569, 0
VID193_A2_3_00d16h00m.tif, 772.7574, 1009.7574, 781.2426, 1018.2426, 0
VID193_A2_3_00d16h00m.tif, 670.7574, 1008.7574, 679.2426, 1017.2426, 0
VID193_A2_3_00d16h00m.tif, 101.3431, 1006.3431, 112.6569, 1017.6569, 0
VID193_A2_3_00d16h00m.tif, 661.7574, 1006.7574, 670.2426, 1015.2426, 0
VID193_A2_3_00d16h00m.tif, 1192.3431, 1004.3431, 1203.6569, 1015.6569, 0
VID193_A2_3_00d16h00m.tif, 965.7574, 1005.7574, 974.2426, 1014.2426, 0
VID193_A2_3_00d16h00m.tif, 1155.7574, 1004.7574, 1164.2426, 1013.2426, 0
VID193_A2_3_00d16h00m.tif, 1279.7574, 1000.7574, 1288.2426, 1009.2426, 0
VID193_A2_3_00d16h00m.tif, 786.7574, 1000.7574, 795.2426, 1009.2426, 0
VID193_A2_3_00d16h00m.tif, 433.7574, 1000.7574, 442.2426, 1009.2426, 0
VID193_A2_3_00d16h00m.tif, 865.9289, 993.9289, 880.0711, 1008.0711, 0
VID193_A2_3_00d16h00m.tif, 262.7574, 996.7574, 271.2426, 1005.2426, 0
VID193_A2_3_00d16h00m.tif, 1095.3431, 994.3431, 1106.6569, 1005.6569, 0
VID193_A2_3_00d16h00m.tif, 479.3431, 994.3431, 490.6569, 1005.6569, 0
VID193_A2_3_00d16h00m.tif, 241.7574, 995.7574, 250.2426, 1004.2426, 0
VID193_A2_3_00d16h00m.tif, 1070.9289, 989.9289, 1085.0711, 1004.0711, 0
VID193_A2_3_00d16h00m.tif, 1250.7574, 990.7574, 1259.2426, 999.2426, 0
VID193_A2_3_00d16h00m.tif, 733.3431, 989.3431, 744.6569, 1000.6569, 0
VID193_A2_3_00d16h00m.tif, 321.7574, 987.7574, 330.2426, 996.2426, 0
VID193_A2_3_00d16h00m.tif, 667.3431, 984.3431, 678.6569, 995.6569, 0
VID193_A2_3_00d16h00m.tif, 541.7574, 985.7574, 550.2426, 994.2426, 0
VID193_A2_3_00d16h00m.tif, 285.3431, 983.3431, 296.6569, 994.6569, 0
VID193_A2_3_00d16h00m.tif, 518.3431, 982.3431, 529.6569, 993.6569, 0
VID193_A2_3_00d16h00m.tif, 401.7574, 982.7574, 410.2426, 991.2426, 0
VID193_A2_3_00d16h00m.tif, 1378.3431, 980.3431, 1389.6569, 991.6569, 0
VID193_A2_3_00d16h00m.tif, 1366.3431, 972.3431, 1377.6569, 983.6569, 0
VID193_A2_3_00d16h00m.tif, 457.7574, 973.7574, 466.2426, 982.2426, 0
VID193_A2_3_00d16h00m.tif, 1217.3431, 971.3431, 1228.6569, 982.6569, 0
VID193_A2_3_00d16h00m.tif, 1028.7574, 972.7574, 1037.2426, 981.2426, 0
VID193_A2_3_00d16h00m.tif, 831.3431, 971.3431, 842.6569, 982.6569, 0
VID193_A2_3_00d16h00m.tif, 222.7574, 972.7574, 231.2426, 981.2426, 0
VID193_A2_3_00d16h00m.tif, 685.3431, 969.3431, 696.6569, 980.6569, 0
VID193_A2_3_00d16h00m.tif, 934.3431, 968.3431, 945.6569, 979.6569, 0
VID193_A2_3_00d16h00m.tif, 1128.3431, 967.3431, 1139.6569, 978.6569, 0
VID193_A2_3_00d16h00m.tif, 1015.7574, 967.7574, 1024.2426, 976.2426, 0
VID193_A2_3_00d16h00m.tif, 1323.3431, 964.3431, 1334.6569, 975.6569, 0
VID193_A2_3_00d16h00m.tif, 1144.7574, 963.7574, 1153.2426, 972.2426, 0
VID193_A2_3_00d16h00m.tif, 259.7574, 962.7574, 268.2426, 971.2426, 0
VID193_A2_3_00d16h00m.tif, 113.7574, 961.7574, 122.2426, 970.2426, 0
VID193_A2_3_00d16h00m.tif, 50.3431, 959.3431, 61.6569, 970.6569, 0
VID193_A2_3_00d16h00m.tif, 27.3431, 958.3431, 38.6569, 969.6569, 0
VID193_A2_3_00d16h00m.tif, 1312.7574, 957.7574, 1321.2426, 966.2426, 0
VID193_A2_3_00d16h00m.tif, 101.7574, 957.7574, 110.2426, 966.2426, 0
VID193_A2_3_00d16h00m.tif, 400.3431, 955.3431, 411.6569, 966.6569, 0
