image_id, xmin, ymin, xmax, ymax, class_id
VID193_A5_3_03d14h00m.tif, 537.7574, 1027.7574, 546.2426, 1036.2426, 0
VID193_A5_3_03d14h00m.tif, 332.7574, 1027.7574, 341.2426, 1036.2426, 0
VID193_A5_3_03d14h00m.tif, 75.7574, 1021.7574, 84.2426, 1030.2426, 0
VID193_A5_3_03d14h00m.tif, 1157.3431, 1017.3431, 1168.6569, 1028.6569, 0
VID193_A5_3_03d14h00m.tif, 126.3431, 1017.3431, 137.6569, 1028.6569, 0
VID193_A5_3_03d14h00m.tif, 1208.7574, 1016.7574, 1217.2426, 1025.2426, 0
VID193_A5_3_03d14h00m.tif, 451.7574, 1016.7574, 460.2426, 1025.2426, 0
VID193_A5_3_03d14h00m.tif, 486.7574, 1015.7574, 495.2426, 1024.2426, 0
VID193_A5_3_03d14h00m.tif, 1100.7574, 1014.7574, 1109.2426, 1023.2426, 0
VID193_A5_3_03d14h00m.tif, 1355.7574, 1013.7574, 1364.2426, 1022.2426, 0
VID193_A5_3_03d14h00m.tif, 92.1005, 1008.1005, 111.8995, 1027.8995, 0
VID193_A5_3_03d14h00m.tif, 935.3431, 1011.3431, 946.6569, 1022.6569, 0
VID193_A5_3_03d14h00m.tif, 185.9289, 1006.9289, 200.0711, 1021.0711, 0
VID193_A5_3_03d14h00m.tif, 1121.7574, 1008.7574, 1130.2426, 1017.2426, 0
VID193_A5_3_03d14h00m.tif, 323.7574, 1008.7574, 332.2426, 1017.2426, 0
VID193_A5_3_03d14h00m.tif, 1201.7574, 1007.7574, 1210.2426, 1016.2426, 0
VID193_A5_3_03d14h00m.tif, 796.3431, 1005.3431, 807.6569, 1016.6569, 0
VID193_A5_3_03d14h00m.tif, 1293.7574, 1005.7574, 1302.2426, 1014.2426, 0
VID193_A5_3_03d14h00m.tif, 576.9289, 1002.9289, 591.0711, 1017.0711, 0
VID193_A5_3_03d14h00m.tif, 1186.3431, 1002.3431, 1197.6569, 1013.6569, 0
VID193_A5_3_03d14h00m.tif, 243.9289, 1000.9289, 258.0711, 1015.0711, 0
VID193_A5_3_03d14h00m.tif, 1267.3431, 1001.3431, 1278.6569, 1012.6569, 0
VID193_A5_3_03d14h00m.tif, 483.7574, 1002.7574, 492.2426, 1011.2426, 0
VID193_A5_3_03d14h00m.tif, 914.7574, 1001.7574, 923.2426, 1010.2426, 0
VID193_A5_3_03d14h00m.tif, 687.7574, 1001.7574, 696.2426, 1010.2426, 0
VID193_A5_3_03d14h00m.tif, 168.3431, 999.3431, 179.6569, 1010.6569, 0
VID193_A5_3_03d14h00m.tif, 1015.7574, 999.7574, 1024.2426, 1008.2426, 0
VID193_A5_3_03d14h00m.tif, 1303.3431, 997.3431, 1314.6569, 1008.6569, 0
VID193_A5_3_03d14h00m.tif, 989.3431, 997.3431, 1000.6569, 1008.6569, 0
VID193_A5_3_03d14h00m.tif, 513.7574, 998.7574, 522.2426, 1007.2426, 0
VID193_A5_3_03d14h00m.tif, 946.7574, 995.7574, 955.2426, 1004.2426, 0
