image_id, xmin, ymin, xmax, ymax, class_id
VID193_A2_2_00d08h00m.tif, 1050.7574, 1029.7574, 1059.2426, 1038.2426, 0
VID193_A2_2_00d08h00m.tif, 572.7574, 1029.7574, 581.2426, 1038.2426, 0
VID193_A2_2_00d08h00m.tif, 677.7574, 1028.7574, 686.2426, 1037.2426, 0
VID193_A2_2_00d08h00m.tif, 525.7574, 1028.7574, 534.2426, 1037.2426, 0
VID193_A2_2_00d08h00m.tif, 1211.3431, 1024.3431, 1222.6569, 1035.6569, 0
VID193_A2_2_00d08h00m.tif, 810.7574, 1025.7574, 819.2426, 1034.2426, 0
VID193_A2_2_00d08h00m.tif, 1095.3431, 1023.3431, 1106.6569, 1034.6569, 0
VID193_A2_2_00d08h00m.tif, 284.3431, 1023.3431, 295.6569, 1034.6569, 0
VID193_A2_2_00d08h00m.tif, 479.7574, 1021.7574, 488.2426, 1030.2426, 0
VID193_A2_2_00d08h00m.tif, 1363.7574, 1020.7574, 1372.2426, 1029.2426, 0
VID193_A2_2_00d08h00m.tif, 866.3431, 1019.3431, 877.6569, 1030.6569, 0
VID193_A2_2_00d08h00m.tif, 223.7574, 1020.7574, 232.2426, 1029.2426, 0
VID193_A2_2_00d08h00m.tif, 533.3431, 1018.3431, 544.6569, 1029.6569, 0
VID193_A2_2_00d08h00m.tif, 330.3431, 1018.3431, 341.6569, 1029.6569, 0
VID193_A2_2_00d08h00m.tif, 1154.3431, 1016.3431, 1165.6569, 1027.6569, 0
VID193_A2_2_00d08h00m.tif, 947.3431, 1015.3431, 958.6569, 1026.6569, 0
VID193_A2_2_00d08h00m.tif, 420.7574, 1016.7574, 429.2426, 1025.2426, 0
VID193_A2_2_00d08h00m.tif, 770.7574, 1015.7574, 779.2426, 1024.2426, 0
VID193_A2_2_00d08h00m.tif, 1056.7574, 1013.7574, 1065.2426, 1022.2426, 0
VID193_A2_2_00d08h00m.tif, 612.7574, 1013.7574, 621.2426, 1022.2426, 0
VID193_A2_2_00d08h00m.tif, 1267.7574, 1012.7574, 1276.2426, 1021.2426, 0
VID193_A2_2_00d08h00m.tif, 893.7574, 1012.7574, 902.2426, 1021.2426, 0
VID193_A2_2_00d08h00m.tif, 782.3431, 1010.3431, 793.6569, 1021.6569, 0
VID193_A2_2_00d08h00m.tif, 317.7574, 1011.7574, 326.2426, 1020.2426, 0
VID193_A2_2_00d08h00m.tif, 830.9289, 1007.9289, 845.0711, 1022.0711, 0
VID193_A2_2_00d08h00m.tif, 974.3431, 1008.3431, 985.6569, 1019.6569, 0
VID193_A2_2_00d08h00m.tif, 1139.3431, 1007.3431, 1150.6569, 1018.6569, 0
VID193_A2_2_00d08h00m.tif, 852.3431, 1006.3431, 863.6569, 1017.6569, 0
VID193_A2_2_00d08h00m.tif, 586.7574, 1006.7574, 595.2426, 1015.2426, 0
VID193_A2_2_00d08h00m.tif, 482.7574, 1006.7574, 491.2426, 1015.2426, 0
VID193_A2_2_00d08h00m.tif, 1371.7574, 1005.7574, 1380.2426, 1014.2426, 0
VID193_A2_2_00d08h00m.tif, 180.7574, 1005.7574, 189.2426, 1014.2426, 0
VID193_A2_2_00d08h00m.tif, 707.3431, 1003.3431, 718.6569, 1014.6569, 0
VID193_A2_2_00d08h00m.tif, 409.7574, 1004.7574, 418.2426, 1013.2426, 0
VID193_A2_2_00d08h00m.tif, 223.7574, 1004.7574, 232.2426, 1013.2426, 0
VID193_A2_2_00d08h00m.tif, 151.7574, 1004.7574, 160.2426, 1013.2426, 0
VID193_A2_2_00d08h00m.tif, 670.7574, 1003.7574, 679.2426, 1012.2426, 0
VID193_A2_2_00d08h00m.tif, 1395.7574, 1002.7574, 1404.2426, 1011.2426, 0
VID193_A2_2_00d08h00m.tif, 1313.3431, 1001.3431, 1324.6569, 1012.6569, 0
VID193_A2_2_00d08h00m.tif, 529.7574, 1002.7574, 538.2426, 1011.2426, 0
VID193_A2_2_00d08h00m.tif, 473.7574, 1002.7574, 482.2426, 1011.2426, 0
VID193_A2_2_00d08h00m.tif, 340.7574, 1002.7574, 349.2426, 1011.2426, 0
VID193_A2_2_00d08h00m.tif, 38.3431, 1000.3431, 49.6569, 1011.6569, 0
VID193_A2_2_00d08h00m.tif, 1182.7574, 1000.7574, 1191.2426, 1009.2426, 0
VID193_A2_2_00d08h00m.tif, 802.7574, 1000.7574, 811.2426, 1009.2426, 0
VID193_A2_2_00d08h00m.tif, 238.3431, 999.3431, 249.6569, 1010.6569, 0
VID193_A2_2_00d08h00m.tif, 65.7574, 999.7574, 74.2426, 1008.2426, 0
VID193_A2_2_00d08h00m.tif, 1383.7574, 998.7574, 1392.2426, 1007.2426, 0
VID193_A2_2_00d08h00m.tif, 986.7574, 997.7574, 995.2426, 1006.2426, 0
VID193_A2_2_00d08h00m.tif, 1235.7574, 995.7574, 1244.2426, 1004.2426, 0
VID193_A2_2_00d08h00m.tif, 946.3431, 994.3431, 957.6569, 1005.6569, 0
VID193_A2_2_00d08h00m.tif, 79.7574, 995.7574, 88.2426, 1004.2426, 0
VID193_A2_2_00d08h00m.tif, 1009.7574, 994.7574, 1018.2426, 1003.2426, 0
VID193_A2_2_00d08h00m.tif, 106.7574, 994.7574, 115.2426, 1003.2426, 0
VID193_A2_2_00d08h00m.tif, 495.3431, 992.3431, 506.6569, 1003.6569, 0
VID193_A2_2_00d08h00m.tif, 1295.3431, 991.3431, 1306.6569, 1002.6569, 0
VID193_A2_2_00d08h00m.tif, 931.3431, 990.3431, 942.6569, 1001.6569, 0
VID193_A2_2_00d08h00m.tif, 421.7574, 990.7574, 430.2426, 999.2426, 0
VID193_A2_2_00d08h00m.tif, 609.3431, 987.3431, 620.6569, 998.6569, 0
VID193_A2_2_00d08h00m.tif, 525.7574, 988.7574, 534.2426, 997.2426, 0
VID193_A2_2_00d08h00m.tif, 962.3431, 986.3431, 973.6569, 997.6569, 0
VID193_A2_2_00d08h00m.tif, 1211.3431, 985.3431, 1222.6569, 996.6569, 0
VID193_A2_2_00d08h00m.tif, 1186.3431, 985.3431, 1197.6569, 996.6569, 0
VID193_A2_2_00d08h00m.tif, 354.7574, 986.7574, 363.2426, 995.2426, 0
VID193_A2_2_00d08h00m.tif, 768.7574, 983.7574, 777.2426, 992.2426, 0
VID193_A2_2_00d08h00m.tif, 452.3431, 982.3431, 463.6569, 993.6569, 0
VID193_A2_2_00d08h00m.tif, 1357.3431, 981.3431, 1368.6569, 992.6569, 0
VID193_A2_2_00d08h00m.tif, 403.3431, 980.3431, 414.6569, 991.6569, 0
VID193_A2_2_00d08h00m.tif, 877.7574, 980.7574, 886.2426, 989.2426, 0
VID193_A2_2_00d08h00m.tif, 1396.7574, 979.7574, 1405.2426, 988.2426, 0
VID193_A2_2_00d08h00m.tif, 102.7574, 979.7574, 111.2426, 988.2426, 0
VID193_A2_2_00d08h00m.tif, 69.9289, 976.9289, 84.0711, 991.0711, 0
VID193_A2_2_00d08h00m.tif, 1135.3431, 977.3431, 1146.6569, 988.6569, 0
VID193_A2_2_00d08h00m.tif, 1035.7574, 978.7574, 1044.2426, 987.2426, 0
VID193_A2_2_00d08h00m.tif, 584.3431, 977.3431, 595.6569, 988.6569, 0
VID193_A2_2_00d08h00m.tif, 842.7574, 977.7574, 851.2426, 986.2426, 0
VID193_A2_2_00d08h00m.tif, 256.7574, 977.7574, 265.2426, 986.2426, 0
VID193_A2_2_00d08h00m.tif, 891.7574, 976.7574, 900.2426, 985.2426, 0
VID193_A2_2_00d08h00m.tif, 1072.3431, 974.3431, 1083.6569, 985.6569, 0
VID193_A2_2_00d08h00m.tif, 1051.3431, 974.3431, 1062.6569, 985.6569, 0
VID193_A2_2_00d08h00m.tif, 316.7574, 975.7574, 325.2426, 984.2426, 0
VID193_A2_2_00d08h00m.tif, 964.7574, 974.7574, 973.2426, 983.2426, 0
VID193_A2_2_00d08h00m.tif, 714.3431, 973.3431, 725.6569, 984.6569, 0
VID193_A2_2_00d08h00m.tif, 528.7574, 974.7574, 537.2426, 983.2426, 0
VID193_A2_2_00d08h00m.tif, 602.7574, 972.7574, 611.2426, 981.2426, 0
