image_id, xmin, ymin, xmax, ymax, class_id
VID193_A5_4_03d22h00m.tif, 647.7574, 1029.7574, 656.2426, 1038.2426, 0
VID193_A5_4_03d22h00m.tif, 227.7574, 1029.7574, 236.2426, 1038.2426, 0
VID193_A5_4_03d22h00m.tif, 1230.7574, 1027.7574, 1239.2426, 1036.2426, 0
VID193_A5_4_03d22h00m.tif, 1326.7574, 1025.7574, 1335.2426, 1034.2426, 0
VID193_A5_4_03d22h00m.tif, 859.7574, 1025.7574, 868.2426, 1034.2426, 0
VID193_A5_4_03d22h00m.tif, 1348.7574, 1021.7574, 1357.2426, 1030.2426, 0
VID193_A5_4_03d22h00m.tif, 1329.9289, 1018.9289, 1344.0711, 1033.0711, 0
VID193_A5_4_03d22h00m.tif, 523.9289, 1018.9289, 538.0711, 1033.0711, 0
VID193_A5_4_03d22h00m.tif, 218.7574, 1021.7574, 227.2426, 1030.2426, 0
VID193_A5_4_03d22h00m.tif, 797.7574, 1020.7574, 806.2426, 1029.2426, 0
VID193_A5_4_03d22h00m.tif, 100.7574, 1020.7574, 109.2426, 1029.2426, 0
VID193_A5_4_03d22h00m.tif, 784.7574, 1018.7574, 793.2426, 1027.2426, 0
VID193_A5_4_03d22h00m.tif, 186.7574, 1018.7574, 195.2426, 1027.2426, 0
VID193_A5_4_03d22h00m.tif, 922.7574, 1017.7574, 931.2426, 1026.2426, 0
VID193_A5_4_03d22h00m.tif, 874.7574, 1017.7574, 883.2426, 1026.2426, 0
VID193_A5_4_03d22h00m.tif, 812.3431, 1016.3431, 823.6569, 1027.6569, 0
VID193_A5_4_03d22h00m.tif, 19.5147, 1011.5147, 36.4853, 1028.4853, 0
VID193_A5_4_03d22h00m.tif, 1149.3431, 1012.3431, 1160.6569, 1023.6569, 0
VID193_A5_4_03d22h00m.tif, 903.7574, 1011.7574, 912.2426, 1020.2426, 0
VID193_A5_4_03d22h00m.tif, 365.3431, 1009.3431, 376.6569, 1020.6569, 0
VID193_A5_4_03d22h00m.tif, 851.7574, 1007.7574, 860.2426, 1016.2426, 0
VID193_A5_4_03d22h00m.tif, 161.9289, 1003.9289, 176.0711, 1018.0711, 0
VID193_A5_4_03d22h00m.tif, 1358.7574, 1005.7574, 1367.2426, 1014.2426, 0
VID193_A5_4_03d22h00m.tif, 1169.7574, 1005.7574, 1178.2426, 1014.2426, 0
VID193_A5_4_03d22h00m.tif, 1392.3431, 1003.3431, 1403.6569, 1014.6569, 0
VID193_A5_4_03d22h00m.tif, 1328.9289, 1001.9289, 1343.0711, 1016.0711, 0
VID193_A5_4_03d22h00m.tif, 1193.7574, 1004.7574, 1202.2426, 1013.2426, 0
VID193_A5_4_03d22h00m.tif, 1107.7574, 1004.7574, 1116.2426, 1013.2426, 0
VID193_A5_4_03d22h00m.tif, 869.3431, 1003.3431, 880.6569, 1014.6569, 0
VID193_A5_4_03d22h00m.tif, 676.9289, 1001.9289, 691.0711, 1016.0711, 0
VID193_A5_4_03d22h00m.tif, 478.3431, 1001.3431, 489.6569, 1012.6569, 0
VID193_A5_4_03d22h00m.tif, 299.7574, 1002.7574, 308.2426, 1011.2426, 0
VID193_A5_4_03d22h00m.tif, 190.7574, 1001.7574, 199.2426, 1010.2426, 0
VID193_A5_4_03d22h00m.tif, 1139.3431, 999.3431, 1150.6569, 1010.6569, 0
VID193_A5_4_03d22h00m.tif, 1029.3431, 999.3431, 1040.6569, 1010.6569, 0
VID193_A5_4_03d22h00m.tif, 646.7574, 999.7574, 655.2426, 1008.2426, 0
VID193_A5_4_03d22h00m.tif, 949.7574, 994.7574, 958.2426, 1003.2426, 0
VID193_A5_4_03d22h00m.tif, 1139.3431, 992.3431, 1150.6569, 1003.6569, 0
VID193_A5_4_03d22h00m.tif, 1099.7574, 991.7574, 1108.2426, 1000.2426, 0
VID193_A5_4_03d22h00m.tif, 182.7574, 991.7574, 191.2426, 1000.2426, 0
