image_id, xmin, ymin, xmax, ymax, class_id
VID193_A6_2_00d04h00m.tif, 727.7574, 1030.7574, 736.2426, 1039.2426, 0
VID193_A6_2_00d04h00m.tif, 1026.7574, 1028.7574, 1035.2426, 1037.2426, 0
VID193_A6_2_00d04h00m.tif, 632.3431, 1025.3431, 643.6569, 1036.6569, 0
VID193_A6_2_00d04h00m.tif, 42.7574, 1026.7574, 51.2426, 1035.2426, 0
VID193_A6_2_00d04h00m.tif, 470.7574, 1025.7574, 479.2426, 1034.2426, 0
VID193_A6_2_00d04h00m.tif, 427.7574, 1022.7574, 436.2426, 1031.2426, 0
VID193_A6_2_00d04h00m.tif, 1146.7574, 1021.7574, 1155.2426, 1030.2426, 0
VID193_A6_2_00d04h00m.tif, 974.7574, 1020.7574, 983.2426, 1029.2426, 0
VID193_A6_2_00d04h00m.tif, 348.7574, 1018.7574, 357.2426, 1027.2426, 0
VID193_A6_2_00d04h00m.tif, 447.7574, 1016.7574, 456.2426, 1025.2426, 0
VID193_A6_2_00d04h00m.tif, 201.7574, 1016.7574, 210.2426, 1025.2426, 0
VID193_A6_2_00d04h00m.tif, 253.7574, 1015.7574, 262.2426, 1024.2426, 0
VID193_A6_2_00d04h00m.tif, 1214.7574, 1014.7574, 1223.2426, 1023.2426, 0
VID193_A6_2_00d04h00m.tif, 716.7574, 1014.7574, 725.2426, 1023.2426, 0
VID193_A6_2_00d04h00m.tif, 1268.7574, 1013.7574, 1277.2426, 1022.2426, 0
VID193_A6_2_00d04h00m.tif, 521.7574, 1012.7574, 530.2426, 1021.2426, 0
VID193_A6_2_00d04h00m.tif, 1306.7574, 1008.7574, 1315.2426, 1017.2426, 0
VID193_A6_2_00d04h00m.tif, 309.7574, 1007.7574, 318.2426, 1016.2426, 0
VID193_A6_2_00d04h00m.tif, 137.3431, 1006.3431, 148.6569, 1017.6569, 0
VID193_A6_2_00d04h00m.tif, 1197.7574, 1005.7574, 1206.2426, 1014.2426, 0
VID193_A6_2_00d04h00m.tif, 1296.7574, 1004.7574, 1305.2426, 1013.2426, 0
VID193_A6_2_00d04h00m.tif, 779.7574, 1004.7574, 788.2426, 1013.2426, 0
VID193_A6_2_00d04h00m.tif, 396.3431, 1003.3431, 407.6569, 1014.6569, 0
VID193_A6_2_00d04h00m.tif, 350.7574, 1004.7574, 359.2426, 1013.2426, 0
VID193_A6_2_00d04h00m.tif, 331.7574, 1004.7574, 340.2426, 1013.2426, 0
VID193_A6_2_00d04h00m.tif, 852.3431, 1001.3431, 863.6569, 1012.6569, 0
VID193_A6_2_00d04h00m.tif, 768.7574, 1002.7574, 777.2426, 1011.2426, 0
VID193_A6_2_00d04h00m.tif, 968.7574, 1001.7574, 977.2426, 1010.2426, 0
VID193_A6_2_00d04h00m.tif, 747.7574, 1000.7574, 756.2426, 1009.2426, 0
VID193_A6_2_00d04h00m.tif, 510.7574, 1000.7574, 519.2426, 1009.2426, 0
VID193_A6_2_00d04h00m.tif, 667.3431, 998.3431, 678.6569, 1009.6569, 0
VID193_A6_2_00d04h00m.tif, 1282.7574, 997.7574, 1291.2426, 1006.2426, 0
VID193_A6_2_00d04h00m.tif, 941.7574, 997.7574, 950.2426, 1006.2426, 0
VID193_A6_2_00d04h00m.tif, 792.7574, 995.7574, 801.2426, 1004.2426, 0
VID193_A6_2_00d04h00m.tif, 369.3431, 994.3431, 380.6569, 1005.6569, 0
VID193_A6_2_00d04h00m.tif, 98.3431, 992.3431, 109.6569, 1003.6569, 0
VID193_A6_2_00d04h00m.tif, 1233.3431, 991.3431, 1244.6569, 1002.6569, 0
VID193_A6_2_00d04h00m.tif, 233.7574, 992.7574, 242.2426, 1001.2426, 0
VID193_A6_2_00d04h00m.tif, 604.7574, 991.7574, 613.2426, 1000.2426, 0
VID193_A6_2_00d04h00m.tif, 436.7574, 991.7574, 445.2426, 1000.2426, 0
VID193_A6_2_00d04h00m.tif, 221.7574, 991.7574, 230.2426, 1000.2426, 0
VID193_A6_2_00d04h00m.tif, 491.7574, 990.7574, 500.2426, 999.2426, 0
VID193_A6_2_00d04h00m.tif, 332.7574, 990.7574, 341.2426, 999.2426, 0
VID193_A6_2_00d04h00m.tif, 1184.7574, 987.7574, 1193.2426, 996.2426, 0
VID193_A6_2_00d04h00m.tif, 753.7574, 986.7574, 762.2426, 995.2426, 0
VID193_A6_2_00d04h00m.tif, 588.7574, 982.7574, 597.2426, 991.2426, 0
VID193_A6_2_00d04h00m.tif, 132.3431, 979.3431, 143.6569, 990.6569, 0
VID193_A6_2_00d04h00m.tif, 67.7574, 979.7574, 76.2426, 988.2426, 0
VID193_A6_2_00d04h00m.tif, 1113.7574, 978.7574, 1122.2426, 987.2426, 0
VID193_A6_2_00d04h00m.tif, 627.7574, 978.7574, 636.2426, 987.2426, 0
VID193_A6_2_00d04h00m.tif, 576.7574, 977.7574, 585.2426, 986.2426, 0
VID193_A6_2_00d04h00m.tif, 307.7574, 977.7574, 316.2426, 986.2426, 0
VID193_A6_2_00d04h00m.tif, 1216.7574, 975.7574, 1225.2426, 984.2426, 0
VID193_A6_2_00d04h00m.tif, 412.7574, 974.7574, 421.2426, 983.2426, 0
VID193_A6_2_00d04h00m.tif, 49.7574, 974.7574, 58.2426, 983.2426, 0
VID193_A6_2_00d04h00m.tif, 1311.7574, 971.7574, 1320.2426, 980.2426, 0
VID193_A6_2_00d04h00m.tif, 1204.7574, 970.7574, 1213.2426, 979.2426, 0
VID193_A6_2_00d04h00m.tif, 148.7574, 970.7574, 157.2426, 979.2426, 0
VID193_A6_2_00d04h00m.tif, 121.3431, 967.3431, 132.6569, 978.6569, 0
VID193_A6_2_00d04h00m.tif, 1353.7574, 965.7574, 1362.2426, 974.2426, 0
VID193_A6_2_00d04h00m.tif, 724.7574, 964.7574, 733.2426, 973.2426, 0
VID193_A6_2_00d04h00m.tif, 179.7574, 962.7574, 188.2426, 971.2426, 0
VID193_A6_2_00d04h00m.tif, 1200.9289, 958.9289, 1215.0711, 973.0711, 0
VID193_A6_2_00d04h00m.tif, 298.7574, 961.7574, 307.2426, 970.2426, 0
VID193_A6_2_00d04h00m.tif, 1019.7574, 959.7574, 1028.2426, 968.2426, 0
