image_id, xmin, ymin, xmax, ymax, class_id
VID193_A1_2_03d08h00m.tif, 571.7574, 1030.7574, 580.2426, 1039.2426, 0
VID193_A1_2_03d08h00m.tif, 1279.7574, 1029.7574, 1288.2426, 1038.2426, 0
VID193_A1_2_03d08h00m.tif, 276.7574, 1029.7574, 285.2426, 1038.2426, 0
VID193_A1_2_03d08h00m.tif, 682.7574, 1027.7574, 691.2426, 1036.2426, 0
VID193_A1_2_03d08h00m.tif, 1246.7574, 1026.7574, 1255.2426, 1035.2426, 0
VID193_A1_2_03d08h00m.tif, 792.7574, 1026.7574, 801.2426, 1035.2426, 0
VID193_A1_2_03d08h00m.tif, 334.3431, 1025.3431, 345.6569, 1036.6569, 0
VID193_A1_2_03d08h00m.tif, 486.7574, 1025.7574, 495.2426, 1034.2426, 0
VID193_A1_2_03d08h00m.tif, 424.7574, 1024.7574, 433.2426, 1033.2426, 0
VID193_A1_2_03d08h00m.tif, 226.3431, 1022.3431, 237.6569, 1033.6569, 0
VID193_A1_2_03d08h00m.tif, 1364.7574, 1021.7574, 1373.2426, 1030.2426, 0
VID193_A1_2_03d08h00m.tif, 1300.3431, 1019.3431, 1311.6569, 1030.6569, 0
VID193_A1_2_03d08h00m.tif, 467.7574, 1020.7574, 476.2426, 1029.2426, 0
VID193_A1_2_03d08h00m.tif, 511.7574, 1019.7574, 520.2426, 1028.2426, 0
VID193_A1_2_03d08h00m.tif, 1031.9289, 1014.9289, 1046.0711, 1029.0711, 0
VID193_A1_2_03d08h00m.tif, 928.3431, 1016.3431, 939.6569, 1027.6569, 0
VID193_A1_2_03d08h00m.tif, 1333.3431, 1015.3431, 1344.6569, 1026.6569, 0
VID193_A1_2_03d08h00m.tif, 93.7574, 1014.7574, 102.2426, 1023.2426, 0
VID193_A1_2_03d08h00m.tif, 1175.3431, 1012.3431, 1186.6569, 1023.6569, 0
VID193_A1_2_03d08h00m.tif, 686.7574, 1013.7574, 695.2426, 1022.2426, 0
