image_id, xmin, ymin, xmax, ymax, class_id
VID193_A1_1_00d00h00m.tif, 1130.7574, 1030.7574, 1139.2426, 1039.2426, 0
VID193_A1_1_00d00h00m.tif, 1386.7574, 1027.7574, 1395.2426, 1036.2426, 0
VID193_A1_1_00d00h00m.tif, 1216.7574, 1027.7574, 1225.2426, 1036.2426, 0
VID193_A1_1_00d00h00m.tif, 548.7574, 1027.7574, 557.2426, 1036.2426, 0
VID193_A1_1_00d00h00m.tif, 1252.7574, 1026.7574, 1261.2426, 1035.2426, 0
VID193_A1_1_00d00h00m.tif, 493.7574, 1026.7574, 502.2426, 1035.2426, 0
VID193_A1_1_00d00h00m.tif, 911.7574, 1023.7574, 920.2426, 1032.2426, 0
VID193_A1_1_00d00h00m.tif, 669.7574, 1022.7574, 678.2426, 1031.2426, 0
VID193_A1_1_00d00h00m.tif, 1171.7574, 1021.7574, 1180.2426, 1030.2426, 0
VID193_A1_1_00d00h00m.tif, 974.7574, 1020.7574, 983.2426, 1029.2426, 0
VID193_A1_1_00d00h00m.tif, 329.7574, 1020.7574, 338.2426, 1029.2426, 0
VID193_A1_1_00d00h00m.tif, 1287.7574, 1019.7574, 1296.2426, 1028.2426, 0
VID193_A1_1_00d00h00m.tif, 238.7574, 1018.7574, 247.2426, 1027.2426, 0
VID193_A1_1_00d00h00m.tif, 1002.7574, 1017.7574, 1011.2426, 1026.2426, 0
VID193_A1_1_00d00h00m.tif, 754.7574, 1017.7574, 763.2426, 1026.2426, 0
VID193_A1_1_00d00h00m.tif, 509.3431, 1016.3431, 520.6569, 1027.6569, 0
VID193_A1_1_00d00h00m.tif, 565.7574, 1016.7574, 574.2426, 1025.2426, 0
VID193_A1_1_00d00h00m.tif, 845.7574, 1015.7574, 854.2426, 1024.2426, 0
VID193_A1_1_00d00h00m.tif, 1204.3431, 1013.3431, 1215.6569, 1024.6569, 0
VID193_A1_1_00d00h00m.tif, 1251.7574, 1011.7574, 1260.2426, 1020.2426, 0
VID193_A1_1_00d00h00m.tif, 353.7574, 1011.7574, 362.2426, 1020.2426, 0
VID193_A1_1_00d00h00m.tif, 220.7574, 1011.7574, 229.2426, 1020.2426, 0
VID193_A1_1_00d00h00m.tif, 1300.7574, 1010.7574, 1309.2426, 1019.2426, 0
VID193_A1_1_00d00h00m.tif, 952.7574, 1010.7574, 961.2426, 1019.2426, 0
VID193_A1_1_00d00h00m.tif, 711.7574, 1010.7574, 720.2426, 1019.2426, 0
VID193_A1_1_00d00h00m.tif, 1181.7574, 1008.7574, 1190.2426, 1017.2426, 0
VID193_A1_1_00d00h00m.tif, 1395.7574, 1006.7574, 1404.2426, 1015.2426, 0
VID193_A1_1_00d00h00m.tif, 855.7574, 1006.7574, 864.2426, 1015.2426, 0
VID193_A1_1_00d00h00m.tif, 831.7574, 1005.7574, 840.2426, 1014.2426, 0
VID193_A1_1_00d00h00m.tif, 53.9289, 1002.9289, 68.0711, 1017.0711, 0
VID193_A1_1_00d00h00m.tif, 238.7574, 1004.7574, 247.2426, 1013.2426, 0
VID193_A1_1_00d00h00m.tif, 129.7574, 1004.7574, 138.2426, 1013.2426, 0
VID193_A1_1_00d00h00m.tif, 745.7574, 1001.7574, 754.2426, 1010.2426, 0
VID193_A1_1_00d00h00m.tif, 642.7574, 1001.7574, 651.2426, 1010.2426, 0
VID193_A1_1_00d00h00m.tif, 1260.7574, 1000.7574, 1269.2426, 1009.2426, 0
VID193_A1_1_00d00h00m.tif, 256.7574, 998.7574, 265.2426, 1007.2426, 0
VID193_A1_1_00d00h00m.tif, 959.7574, 997.7574, 968.2426, 1006.2426, 0
VID193_A1_1_00d00h00m.tif, 519.7574, 995.7574, 528.2426, 1004.2426, 0
