image_id, xmin, ymin, xmax, ymax, class_id
VID193_A2_4_03d12h00m.tif, 1007.7574, 1030.7574, 1016.2426, 1039.2426, 0
VID193_A2_4_03d12h00m.tif, 1187.7574, 1029.7574, 1196.2426, 1038.2426, 0
VID193_A2_4_03d12h00m.tif, 1317.7574, 1028.7574, 1326.2426, 1037.2426, 0
VID193_A2_4_03d12h00m.tif, 181.7574, 1028.7574, 190.2426, 1037.2426, 0
VID193_A2_4_03d12h00m.tif, 465.7574, 1025.7574, 474.2426, 1034.2426, 0
VID193_A2_4_03d12h00m.tif, 891.7574, 1024.7574, 900.2426, 1033.2426, 0
VID193_A2_4_03d12h00m.tif, 317.7574, 1023.7574, 326.2426, 1032.2426, 0
VID193_A2_4_03d12h00m.tif, 418.3431, 1021.3431, 429.6569, 1032.6569, 0
VID193_A2_4_03d12h00m.tif, 302.7574, 1022.7574, 311.2426, 1031.2426, 0
VID193_A2_4_03d12h00m.tif, 129.5147, 1018.5147, 146.4853, 1035.4853, 0
VID193_A2_4_03d12h00m.tif, 1044.7574, 1021.7574, 1053.2426, 1030.2426, 0
VID193_A2_4_03d12h00m.tif, 748.9289, 1018.9289, 763.0711, 1033.0711, 0
VID193_A2_4_03d12h00m.tif, 611.3431, 1020.3431, 622.6569, 1031.6569, 0
VID193_A2_4_03d12h00m.tif, 1360.9289, 1017.9289, 1375.0711, 1032.0711, 0
VID193_A2_4_03d12h00m.tif, 677.7574, 1020.7574, 686.2426, 1029.2426, 0
VID193_A2_4_03d12h00m.tif, 153.7574, 1020.7574, 162.2426, 1029.2426, 0
VID193_A2_4_03d12h00m.tif, 1296.5147, 1015.5147, 1313.4853, 1032.4853, 0
VID193_A2_4_03d12h00m.tif, 595.7574, 1016.7574, 604.2426, 1025.2426, 0
VID193_A2_4_03d12h00m.tif, 331.7574, 1016.7574, 340.2426, 1025.2426, 0
VID193_A2_4_03d12h00m.tif, 1200.7574, 1015.7574, 1209.2426, 1024.2426, 0
VID193_A2_4_03d12h00m.tif, 440.7574, 1015.7574, 449.2426, 1024.2426, 0
VID193_A2_4_03d12h00m.tif, 1387.7574, 1014.7574, 1396.2426, 1023.2426, 0
VID193_A2_4_03d12h00m.tif, 867.3431, 1013.3431, 878.6569, 1024.6569, 0
VID193_A2_4_03d12h00m.tif, 1080.7574, 1013.7574, 1089.2426, 1022.2426, 0
VID193_A2_4_03d12h00m.tif, 48.7574, 1013.7574, 57.2426, 1022.2426, 0
VID193_A2_4_03d12h00m.tif, 890.7574, 1012.7574, 899.2426, 1021.2426, 0
VID193_A2_4_03d12h00m.tif, 167.1005, 1007.1005, 186.8995, 1026.8995, 0
VID193_A2_4_03d12h00m.tif, 845.7574, 1011.7574, 854.2426, 1020.2426, 0
VID193_A2_4_03d12h00m.tif, 362.7574, 1011.7574, 371.2426, 1020.2426, 0
VID193_A2_4_03d12h00m.tif, 732.7574, 1010.7574, 741.2426, 1019.2426, 0
VID193_A2_4_03d12h00m.tif, 309.5147, 1004.5147, 326.4853, 1021.4853, 0
VID193_A2_4_03d12h00m.tif, 290.7574, 1008.7574, 299.2426, 1017.2426, 0
VID193_A2_4_03d12h00m.tif, 1332.7574, 1007.7574, 1341.2426, 1016.2426, 0
VID193_A2_4_03d12h00m.tif, 344.7574, 1007.7574, 353.2426, 1016.2426, 0
VID193_A2_4_03d12h00m.tif, 277.7574, 1007.7574, 286.2426, 1016.2426, 0
VID193_A2_4_03d12h00m.tif, 9.7574, 1007.7574, 18.2426, 1016.2426, 0
VID193_A2_4_03d12h00m.tif, 660.3431, 1004.3431, 671.6569, 1015.6569, 0
VID193_A2_4_03d12h00m.tif, 74.7574, 1005.7574, 83.2426, 1014.2426, 0
VID193_A2_4_03d12h00m.tif, 1029.3431, 1003.3431, 1040.6569, 1014.6569, 0
VID193_A2_4_03d12h00m.tif, 593.3431, 1002.3431, 604.6569, 1013.6569, 0
VID193_A2_4_03d12h00m.tif, 94.3431, 1002.3431, 105.6569, 1013.6569, 0
VID193_A2_4_03d12h00m.tif, 1148.3431, 1001.3431, 1159.6569, 1012.6569, 0
VID193_A2_4_03d12h00m.tif, 1076.7574, 1002.7574, 1085.2426, 1011.2426, 0
VID193_A2_4_03d12h00m.tif, 825.7574, 1002.7574, 834.2426, 1011.2426, 0
VID193_A2_4_03d12h00m.tif, 646.7574, 1002.7574, 655.2426, 1011.2426, 0
VID193_A2_4_03d12h00m.tif, 1264.9289, 998.9289, 1279.0711, 1013.0711, 0
VID193_A2_4_03d12h00m.tif, 777.5147, 997.5147, 794.4853, 1014.4853, 0
VID193_A2_4_03d12h00m.tif, 444.7574, 1001.7574, 453.2426, 1010.2426, 0
VID193_A2_4_03d12h00m.tif, 131.7574, 1001.7574, 140.2426, 1010.2426, 0
VID193_A2_4_03d12h00m.tif, 332.7574, 1000.7574, 341.2426, 1009.2426, 0
VID193_A2_4_03d12h00m.tif, 248.7574, 1000.7574, 257.2426, 1009.2426, 0
VID193_A2_4_03d12h00m.tif, 728.7574, 999.7574, 737.2426, 1008.2426, 0
VID193_A2_4_03d12h00m.tif, 459.7574, 999.7574, 468.2426, 1008.2426, 0
VID193_A2_4_03d12h00m.tif, 1316.7574, 997.7574, 1325.2426, 1006.2426, 0
VID193_A2_4_03d12h00m.tif, 877.3431, 996.3431, 888.6569, 1007.6569, 0
VID193_A2_4_03d12h00m.tif, 894.7574, 996.7574, 903.2426, 1005.2426, 0
VID193_A2_4_03d12h00m.tif, 561.7574, 996.7574, 570.2426, 1005.2426, 0
VID193_A2_4_03d12h00m.tif, 611.7574, 993.7574, 620.2426, 1002.2426, 0
VID193_A2_4_03d12h00m.tif, 718.3431, 991.3431, 729.6569, 1002.6569, 0
VID193_A2_4_03d12h00m.tif, 1364.7574, 991.7574, 1373.2426, 1000.2426, 0
VID193_A2_4_03d12h00m.tif, 743.3431, 990.3431, 754.6569, 1001.6569, 0
VID193_A2_4_03d12h00m.tif, 256.3431, 990.3431, 267.6569, 1001.6569, 0
VID193_A2_4_03d12h00m.tif, 443.7574, 990.7574, 452.2426, 999.2426, 0
