image_id, xmin, ymin, xmax, ymax, class_id
VID193_A1_4_02d16h00m.tif, 385.7574, 1029.7574, 394.2426, 1038.2426, 0
VID193_A1_4_02d16h00m.tif, 1125.7574, 1027.7574, 1134.2426, 1036.2426, 0
VID193_A1_4_02d16h00m.tif, 867.3431, 1026.3431, 878.6569, 1037.6569, 0
VID193_A1_4_02d16h00m.tif, 1020.7574, 1026.7574, 1029.2426, 1035.2426, 0
VID193_A1_4_02d16h00m.tif, 850.7574, 1026.7574, 859.2426, 1035.2426, 0
VID193_A1_4_02d16h00m.tif, 1201.7574, 1025.7574, 1210.2426, 1034.2426, 0
VID193_A1_4_02d16h00m.tif, 521.5147, 1021.5147, 538.4853, 1038.4853, 0
VID193_A1_4_02d16h00m.tif, 266.7574, 1025.7574, 275.2426, 1034.2426, 0
VID193_A1_4_02d16h00m.tif, 578.7574, 1023.7574, 587.2426, 1032.2426, 0
VID193_A1_4_02d16h00m.tif, 322.3431, 1022.3431, 333.6569, 1033.6569, 0
VID193_A1_4_02d16h00m.tif, 1388.3431, 1021.3431, 1399.6569, 1032.6569, 0
VID193_A1_4_02d16h00m.tif, 346.7574, 1022.7574, 355.2426, 1031.2426, 0
VID193_A1_4_02d16h00m.tif, 1326.7574, 1021.7574, 1335.2426, 1030.2426, 0
VID193_A1_4_02d16h00m.tif, 1265.3431, 1020.3431, 1276.6569, 1031.6569, 0
VID193_A1_4_02d16h00m.tif, 559.3431, 1020.3431, 570.6569, 1031.6569, 0
VID193_A1_4_02d16h00m.tif, 295.7574, 1021.7574, 304.2426, 1030.2426, 0
VID193_A1_4_02d16h00m.tif, 375.3431, 1018.3431, 386.6569, 1029.6569, 0
VID193_A1_4_02d16h00m.tif, 775.7574, 1018.7574, 784.2426, 1027.2426, 0
VID193_A1_4_02d16h00m.tif, 760.3431, 1017.3431, 771.6569, 1028.6569, 0
VID193_A1_4_02d16h00m.tif, 1094.7574, 1016.7574, 1103.2426, 1025.2426, 0
VID193_A1_4_02d16h00m.tif, 876.7574, 1016.7574, 885.2426, 1025.2426, 0
VID193_A1_4_02d16h00m.tif, 250.7574, 1015.7574, 259.2426, 1024.2426, 0
VID193_A1_4_02d16h00m.tif, 149.7574, 1015.7574, 158.2426, 1024.2426, 0
VID193_A1_4_02d16h00m.tif, 67.3431, 1014.3431, 78.6569, 1025.6569, 0
VID193_A1_4_02d16h00m.tif, 308.3431, 1013.3431, 319.6569, 1024.6569, 0
VID193_A1_4_02d16h00m.tif, 1341.7574, 1013.7574, 1350.2426, 1022.2426, 0
VID193_A1_4_02d16h00m.tif, 82.7574, 1013.7574, 91.2426, 1022.2426, 0
VID193_A1_4_02d16h00m.tif, 17.7574, 1012.7574, 26.2426, 1021.2426, 0
VID193_A1_4_02d16h00m.tif, 196.7574, 1011.7574, 205.2426, 1020.2426, 0
VID193_A1_4_02d16h00m.tif, 1382.7574, 1009.7574, 1391.2426, 1018.2426, 0
VID193_A1_4_02d16h00m.tif, 1079.1005, 1004.1005, 1098.8995, 1023.8995, 0
VID193_A1_4_02d16h00m.tif, 921.7574, 1009.7574, 930.2426, 1018.2426, 0
VID193_A1_4_02d16h00m.tif, 51.7574, 1009.7574, 60.2426, 1018.2426, 0
VID193_A1_4_02d16h00m.tif, 1173.7574, 1008.7574, 1182.2426, 1017.2426, 0
VID193_A1_4_02d16h00m.tif, 1157.1005, 1003.1005, 1176.8995, 1022.8995, 0
VID193_A1_4_02d16h00m.tif, 947.5147, 1004.5147, 964.4853, 1021.4853, 0
VID193_A1_4_02d16h00m.tif, 846.3431, 1006.3431, 857.6569, 1017.6569, 0
VID193_A1_4_02d16h00m.tif, 804.9289, 1004.9289, 819.0711, 1019.0711, 0
VID193_A1_4_02d16h00m.tif, 774.7574, 1007.7574, 783.2426, 1016.2426, 0
VID193_A1_4_02d16h00m.tif, 278.7574, 1007.7574, 287.2426, 1016.2426, 0
VID193_A1_4_02d16h00m.tif, 429.7574, 1004.7574, 438.2426, 1013.2426, 0
VID193_A1_4_02d16h00m.tif, 27.7574, 1004.7574, 36.2426, 1013.2426, 0
VID193_A1_4_02d16h00m.tif, 857.3431, 1002.3431, 868.6569, 1013.6569, 0
VID193_A1_4_02d16h00m.tif, 899.7574, 1001.7574, 908.2426, 1010.2426, 0
VID193_A1_4_02d16h00m.tif, 886.7574, 1001.7574, 895.2426, 1010.2426, 0
VID193_A1_4_02d16h00m.tif, 456.3431, 999.3431, 467.6569, 1010.6569, 0
VID193_A1_4_02d16h00m.tif, 539.3431, 998.3431, 550.6569, 1009.6569, 0
VID193_A1_4_02d16h00m.tif, 929.7574, 998.7574, 938.2426, 1007.2426, 0
